"Year","Sim.num","Catch","Trips"
2004,"74",4070803.04104721,2903445.70136944
2004,"75",3871595.38290849,2844704.23951997
2004,"76",3813965.73254337,2934026.75554594
2004,"77",4279354.36390958,2963202.88068717
2004,"78",3730195.13954951,2679334.84811988
2004,"79",3969589.03064087,2731106.99031272
2004,"80",4005220.05455665,2925051.86613809
2004,"81",4038902.96145053,2806297.36513091
2004,"82",3965073.78599745,2905425.04158159
2004,"83",4210343.48350187,2801596.97055135
2004,"84",4198005.34032257,3312273.76081662
2004,"85",4262996.6351392,2944449.5648211
2004,"86",4257494.3335547,2904556.80229568
2004,"87",4008612.42712707,2689010.45712091
2004,"88",3872530.50889732,2700312.13600489
2004,"89",4086431.32082884,2772775.8445703
2004,"90",3714021.84737589,2808527.20015154
2004,"91",3862046.48687944,2955227.17023656
2004,"92",4177293.38151918,2930838.25942838
2004,"93",4253945.43485954,2867262.05076278
2004,"94",4033726.49454246,2888734.02695584
2004,"95",3949509.87356868,2752480.01593563
2004,"96",4108213.64562123,2785468.22257634
2004,"97",4120357.17246066,3065827.24735018
2004,"98",4143586.16101234,2798180.0108728
2004,"99",3794951.42294096,3087989.7475435
2004,"100",4031873.80477549,3097407.19703977
2004,"101",4141323.00694521,3130781.44103902
2004,"102",4111320.78216002,2917357.19460368
2004,"103",4052897.8387569,2823726.57828796
2004,"104",4196280.36860122,2696979.68251455
2004,"105",4102701.12397928,3041815.77421619
2004,"106",4298079.59602028,2760751.57261433
2004,"107",3790502.23069045,2824132.36665383
2004,"108",4226939.27793753,3068266.4528637
2004,"109",4412062.09400786,2919370.83826477
2004,"110",4143657.31811063,3011170.23512632
2004,"111",4222681.30766724,3066876.19410792
2004,"112",3946560.06522014,3160342.45847532
2004,"113",3614833.53057985,2714356.78564682
2004,"114",4024396.0168079,2926116.10373822
2004,"115",4500120.3675736,2948435.38182202
2004,"116",4373107.15004461,2734736.88841962
2004,"117",4112301.40236782,2971573.92484663
2004,"118",3764699.68364921,2625455.31452069
2004,"119",4028670.91411549,2860905.32417805
2004,"120",4158722.592814,2662304.3725597
2004,"121",4136486.26416573,3033699.96217031
2004,"122",3992539.70572009,2730328.61362498
2004,"123",4043075.46662468,2931634.94459662
2004,"124",4421202.79149515,2659239.95393787
2004,"125",4074799.59481098,2720981.45874452
2004,"126",4653682.72602121,2689103.18856872
2004,"127",4213514.04977396,2806735.33471453
2004,"128",3502187.01220546,2902627.41273008
2004,"129",3714093.51656904,2865202.44819854
2004,"130",4025580.09156231,2815936.47201114
2004,"131",3921745.54538193,2861131.85718608
2004,"132",4546884.42567994,2823477.65626158
2004,"133",4260260.02487611,2608454.26852061
2004,"134",4026875.3683105,2902463.18997097
2004,"135",3936765.42288043,2778768.61371698
2004,"136",4500056.60052186,2766199.65502476
2004,"137",4701851.03449555,2930457.05731908
2004,"138",4167522.59371621,2772651.82087061
2004,"139",4341103.58714972,2935242.68893655
2004,"140",4561420.77073777,2867186.80334728
2004,"141",3468699.01129686,3120033.27086936
2004,"142",3868281.48905946,2962064.21887146
2004,"143",3705916.71113301,3209101.71344883
2004,"144",4163736.73976786,2690413.06006333
2004,"145",4239805.28257737,2716010.53871521
2004,"146",4216690.63435052,3212753.07764543
2004,"147",4279427.35588869,2627226.58575808
2004,"148",4153003.12381139,2787339.53101108
2004,"149",4106252.77049228,2814752.07806315
2004,"150",3953423.11086364,2932421.89726262
2004,"151",3753221.34301183,2815527.51889361
2004,"152",4119060.41168866,2825151.03819041
2004,"153",3800207.92669312,2841438.19663277
2004,"154",3985273.66848081,2818646.25353369
2004,"155",4611314.1366038,2961606.51603855
2004,"156",3948519.50316407,2846272.44801713
2004,"157",4070611.8987585,2925280.42700287
2004,"158",3671408.83028533,2933992.57654707
2004,"159",3940720.76813128,2960345.3461646
2004,"160",4099405.15619787,2978200.84833582
2004,"161",4083891.19867566,2908125.45111154
2004,"162",4365252.08264684,2799628.66196965
2004,"163",3887709.27870432,2860289.67826399
2004,"164",4351055.54446437,2950957.05952266
2004,"165",3903739.54434179,2886455.76645777
2004,"166",3930936.21227191,2892503.51523393
2004,"167",4140397.09420659,2902701.72275057
2004,"168",3823442.37094816,3035991.24758852
2004,"169",3824391.48012814,3162179.87295059
2004,"170",4406716.47347399,2800298.85499044
2004,"171",4569019.93159819,2922213.67649493
2004,"172",3741049.27667742,3026842.56401119
2004,"173",4258985.11807857,2827309.65466276
2004,"174",3972479.56704038,2723803.12400783
2004,"175",3516908.43150149,3009546.09782221
2004,"176",3923750.3718341,2701720.83896146
2004,"177",4463763.34462119,2832466.63191128
2004,"178",3937680.24419967,2850937.24179688
2004,"179",4413500.21879167,3065904.39498831
2004,"180",4442452.77526431,2895264.23419216
2004,"181",4389981.65004835,2906667.96115618
2004,"182",4341322.37974621,2903597.80070587
2004,"183",3899957.90032465,2947867.54022512
2004,"184",4425768.08157626,2862894.03585534
2004,"185",3686009.58275814,2982959.59918173
2004,"186",3764489.93892804,2840257.59732344
2004,"187",3830325.5916005,2924900.92617985
2004,"188",4002803.35535736,2792862.36530089
2004,"189",3850741.86515374,2915388.64902132
2004,"190",4319271.21593381,3091029.87261329
2004,"191",4049668.15694507,2679863.10279497
2004,"192",3927140.31386385,3015530.61324266
2004,"193",4570137.76340495,3071270.06817741
2004,"194",4082352.31911335,2983854.95354598
2004,"195",3836521.44204907,2821528.75569066
2004,"196",3880269.81991818,2855738.45694469
2004,"197",4285900.37796671,2890695.42681973
2004,"198",4321059.75705888,2997885.83961456
2004,"199",4105176.84153501,2702279.9615785
2004,"200",4015136.9349663,2729747.95621825
2004,"201",3712321.22146023,2778056.87727301
2004,"202",4241966.21957798,2711542.31700999
2004,"203",3791422.64341402,2523923.39225129
2004,"204",3952539.52098684,2856340.10808728
2004,"205",3809451.78245402,2887703.063036
2004,"206",3914470.07786245,2813536.90671577
2004,"207",4042594.1967007,2820727.98442239
2004,"208",4534960.09295853,2985794.51227102
2004,"209",3443086.21615291,2927069.3183861
2004,"210",4041833.99387511,2611637.04847029
2004,"211",3777787.71471219,2767533.74025721
2004,"212",4386482.80700071,2747080.00719891
2004,"213",3933348.72581594,2827202.64670748
2004,"214",4412960.02719343,2680761.51664143
2004,"215",4048776.23523511,2974202.24395726
2004,"216",3794870.05283843,2945137.38768372
2004,"217",4335631.38742561,2609569.46245937
2004,"218",3886078.86362309,2826787.83233355
2004,"219",4019117.06293801,2777806.16909559
2004,"220",3997616.48198426,2879966.01763422
2004,"221",3970364.35096311,2789640.1591066
2004,"222",4080567.51842469,2805157.36037157
2004,"223",4093718.94521561,2855501.95391712
2004,"224",3964151.61288679,2798132.80089335
2004,"225",4403743.39538447,2917935.28045824
2004,"226",4024125.58058448,3069100.30487035
2004,"227",4000201.88617718,2924856.04284936
2004,"228",3923204.19804584,2944989.93599968
2004,"229",4283211.7131152,2866026.67055799
2004,"230",4218812.33170034,2876984.59977019
2004,"231",4219040.93859166,3056293.90447683
2004,"232",3895100.53808427,2770389.54464146
2004,"233",4107969.98655645,2801659.50474062
2004,"234",3938390.03402566,2984747.53058106
2004,"235",4108890.53775244,2790462.97923083
2004,"236",4406449.47864468,2796915.56795893
2004,"237",3833673.97947834,3079589.21341536
2004,"238",3779572.61954692,2721773.64248302
2004,"239",3988164.87651459,2680335.20377173
2004,"240",4279022.98668658,2676655.8141855
2004,"241",4260428.17047015,3132976.76087778
2004,"242",4181673.5698104,2885201.34932988
2004,"243",4777364.16024825,2744380.43762011
2004,"244",4235665.65379399,3064242.95161276
2004,"245",3865810.39992245,2951001.88445951
2004,"246",3795522.110166,3088281.96928165
2004,"247",4319780.84585255,2905600.33749704
2004,"248",4142089.3766035,2708320.73043531
2004,"249",4109324.52266317,2696711.98048266
2004,"250",3951760.00243377,3088428.49603418
2004,"251",3925596.98993026,2813416.09680585
2004,"252",4187101.20734611,2685268.15484374
2004,"253",3708797.42838123,2790019.39261944
2004,"254",4118988.19488057,2760552.63904059
2004,"255",4163849.50780275,2932780.52677362
2004,"256",3654937.41994347,2761829.64457337
2004,"257",3691904.04885113,2819507.07163821
2004,"258",4026453.53721922,2770215.92243946
2004,"259",4114384.76854826,2828193.6827591
2004,"260",3737210.19978911,2754647.28544774
2004,"261",4234174.98315867,2968679.57923107
2004,"262",3718557.84528976,2760443.96309408
2004,"263",4070838.37206958,2966990.32016558
2004,"264",4124634.11361955,2726229.50062028
2004,"265",4532883.98922607,2845604.87862461
2004,"266",4201111.39314234,2952897.55574838
2004,"267",3600328.87378398,2880671.52577211
2004,"268",4318497.42156745,2868529.09160602
2004,"269",4303764.04011001,2759675.71668221
2004,"270",4166563.52405201,3070372.91728051
2004,"271",4135884.68416718,2867165.80904334
2004,"272",3922857.05983205,2918266.63096254
2004,"273",4360363.34440802,2952157.09415935
2004,"274",3855790.78523928,2729662.5851243
2004,"275",4130640.30102575,3136160.56503317
2004,"276",3844198.31112547,2830688.19504164
2004,"277",3379038.67603901,3058383.95888862
2004,"278",4149711.16278841,2958171.52029994
2004,"279",4145673.57335368,2579807.76857633
2004,"280",3578418.38002336,2918622.86075748
2004,"281",4267413.51404185,2749987.63978481
2004,"282",3809161.59515366,2903984.05377862
2004,"283",4278934.27465632,2850692.6098942
2004,"284",3386959.72569024,2892352.8998435
2004,"285",3977012.29862554,2960990.04617832
2004,"286",4263581.12705974,2898095.79957614
2004,"287",3862776.02551497,2926759.09170187
2004,"288",4226134.38709328,2706017.23469051
2004,"289",4196855.42596829,2867160.58564839
2004,"290",4605771.8660624,2977126.54851971
2004,"291",4081407.36465856,2982247.049725
2004,"292",4203760.34503392,3115283.87416553
2004,"293",3638765.54290792,2902976.47038432
2004,"294",3844780.63696278,3047551.66481284
2004,"295",3642626.34550091,2843644.40049518
2004,"296",3754935.82212468,2982631.90775819
2004,"297",4267686.29203573,2807010.78446596
2004,"298",3744820.4402946,2869829.13948655
2004,"299",3986307.87459634,2934750.1803954
2004,"300",4002160.1283504,2969450.99012206
2004,"301",4083997.60872225,2862025.87578315
2004,"302",3770098.3122425,2659926.22789331
2004,"303",3995104.79447478,2858601.37617498
2004,"304",4096378.20892403,2891917.97696974
2004,"305",4145240.79678704,2842854.15154721
2004,"306",3898149.74191572,2935229.8450129
2004,"307",4536935.02271985,2684398.08788527
2004,"308",4223633.3378714,2987872.9347552
2004,"309",4068563.54145838,2926558.02629188
2004,"310",3903977.39854117,3061200.91531588
2004,"311",4067224.36371919,2832937.17068389
2004,"312",4213901.6185784,2921711.08855545
2004,"313",4482579.55593435,2803296.48533039
2004,"314",4143408.6029713,2718803.56220929
2004,"315",3836277.01239179,2974797.48831162
2004,"316",4339947.78509005,2867225.43656327
2004,"317",4343584.66140063,2821534.86715866
2004,"318",4498508.05098741,2832899.62637815
2004,"319",3903462.67008907,2911564.51952338
2004,"320",4239092.81268681,2961319.7713841
2004,"321",4128001.58977664,2794053.25462139
2004,"322",3683336.61571591,2925549.20199757
2004,"323",3866180.19908393,2747194.54504016
2004,"324",3980938.76681029,2926305.43542464
2004,"325",3827800.25430291,2799282.99340685
2004,"326",4467661.00978418,2751668.11115168
2004,"327",4215475.98647346,2922540.42366781
2004,"328",3692777.53844432,2763864.81129141
2004,"329",3683097.1971511,2836450.20858543
2004,"330",3949543.30888053,2965380.60749211
2004,"331",3641950.60595698,2694257.89276574
2004,"332",4166803.5280105,2995171.27750886
2004,"333",4021693.72559489,2862072.82889191
2004,"334",3825694.38703568,3080240.84348212
2004,"335",3601300.69585459,2910473.95918637
2004,"336",3687934.29633137,3044316.78631947
2004,"337",4351078.24228232,2568554.90166969
2004,"338",4191275.57534126,2380108.55983957
2004,"339",3954328.21989,3027358.28642051
2004,"340",3965563.38094583,2957588.15781805
2004,"341",4049117.71224953,2937578.36645255
2004,"342",3798238.16390387,3011637.65075054
2004,"343",3751352.03189871,2943127.05910118
2004,"344",3702382.21525004,2778445.25078167
2004,"345",4320146.55198343,2572708.06702454
2004,"346",4339405.33250158,2992515.26515989
2004,"347",3819607.49165953,2533340.71808349
2004,"348",4157544.49639784,2887889.85446278
2004,"349",4327581.01159672,2666256.93325732
2004,"350",3825916.94536566,2971922.1328013
2004,"351",4173393.32145352,2854657.2917929
2004,"352",4071438.31345904,3157475.66364766
2004,"353",4104365.25410117,3151112.11578945
2004,"354",3803418.05886289,2789170.8756007
2004,"355",4262266.52195468,3037186.49544578
2004,"356",4548337.60612365,2937054.55329315
2004,"357",3733547.07929753,3057773.66928346
2004,"358",4004185.76286801,2984365.26263782
2004,"359",4324017.31730341,2962334.56481446
2004,"360",4339703.57115615,2860580.46383497
2004,"361",3582080.91583194,2750790.43648113
2004,"362",4367736.86563825,3011664.56409858
2004,"363",3973268.70976495,2731863.46891146
2004,"364",4364675.34730593,2534716.73370141
2004,"365",4691076.25143236,2547519.07067668
2004,"366",4288729.06267516,2963177.13860818
2004,"367",4254158.95179937,2773339.75046562
2004,"368",4429618.10728617,2756720.30851959
2004,"369",3918575.30548791,2835976.17330531
2004,"370",4407616.44279926,2933431.15916534
2004,"371",3935087.71452641,2922585.81373704
2004,"372",4338105.81816767,3030270.74836154
2004,"373",3526467.92940523,3186239.55857723
2004,"374",4463297.87439656,2899392.20269163
2004,"375",4248002.43156009,2813837.32166444
2004,"376",4397835.92832743,2866720.41994534
2004,"377",3985466.8648469,2795383.0452565
2004,"378",3913729.66042766,2518490.28676649
2004,"379",4435492.71056949,2796425.42892516
2004,"380",4124469.17504614,2949906.1789792
2004,"381",3946498.28654222,2689015.99078188
2004,"382",4246565.81382692,2844491.63328007
2004,"383",4147955.58899234,2694748.2504092
2004,"384",3871774.19145277,2928273.8168639
2004,"385",3811795.29811416,2810297.36729153
2004,"386",4101920.3121016,2922044.55526864
2004,"387",4069006.69953979,2897643.46273748
2004,"388",4109864.73709515,2771941.17952986
2004,"389",4448728.33855621,2840650.98673635
2004,"390",4047843.12881811,2576980.91755811
2004,"391",4735293.2842256,3062048.56961893
2004,"392",3986281.20964547,2996287.70206907
2004,"393",3894376.82246483,2720296.05232063
2004,"394",4096586.83825811,2848846.89763411
2004,"395",3979914.3627619,2812633.85728651
2004,"396",4068114.69258967,2989547.25116898
2004,"397",3738241.63562748,2971448.65376498
2004,"398",4316912.24583038,2933358.18446393
2004,"399",4219121.34785003,2847320.02218261
2004,"400",4355206.17333057,2614625.10989725
2004,"401",4330217.48139666,2739628.97397421
2004,"402",4082930.45413296,2871312.24945471
2004,"403",4135647.13512124,3171787.98498234
2004,"404",3682290.08650852,2961496.62191913
2004,"405",4632282.78455787,2627746.82027308
2004,"406",3655190.67326775,2975110.14817933
2004,"407",3996334.76000878,2805141.51498925
2004,"408",4099861.77661733,2786034.58648554
2004,"409",4262588.33081686,2757023.18564518
2004,"410",4534549.81305764,2739853.06193065
2004,"411",4259681.68238262,2891601.87232303
2004,"412",4158289.77674974,2915044.02067153
2004,"413",3841583.74992828,2955633.79223879
2004,"414",4169912.47535269,2802650.66348459
2004,"415",4277542.17178669,2811448.75074647
2004,"416",3933616.70787606,2976600.10918112
2004,"417",3941974.20164061,2908978.22008953
2004,"418",4079603.68875063,2647514.77834701
2004,"419",4332271.046767,3030916.71067971
2004,"420",4059063.37400246,2595518.06927023
2004,"421",4080087.44364468,3063541.2218966
2004,"422",4031650.13639086,2885279.11076402
2004,"423",3938475.03245192,3054502.99831954
2004,"424",4348539.2514083,2887713.9264867
2004,"425",3944392.78947889,2912637.85715358
2004,"426",3833338.21643957,3000610.5613664
2004,"427",3759609.77348115,2874969.88400111
2004,"428",4136504.46836265,2775325.80044047
2004,"429",3821504.6166797,2994626.48615204
2004,"430",4441536.64821628,2752524.03645914
2004,"431",3931682.08628723,2945936.4993927
2004,"432",3508186.21138966,2891976.28709312
2004,"433",4441937.38550314,3007242.99439086
2004,"434",4258424.18329421,2879451.80922487
2004,"435",3391682.13166449,3133017.97340754
2004,"436",4573904.7045726,2615951.00372454
2004,"437",4208753.03892342,3005140.55433419
2004,"438",3994011.98648306,2904141.03462152
2004,"439",3922850.64176589,2909513.17075625
2004,"440",4128759.37324202,2894806.64598907
2004,"441",4075016.58305561,2995503.63340475
2004,"442",4229681.73398548,2610286.15174513
2004,"443",3760080.18291576,2732739.95448076
2004,"444",3819560.81063499,2999875.30095528
2004,"445",4107565.37585547,2807974.58184867
2004,"446",3627716.93713883,2645614.07237527
2004,"447",4286391.4307849,3018092.20161701
2004,"448",3717148.33937935,3099659.02244692
2004,"449",3506199.42714406,2813621.80824596
2004,"450",3928071.44824358,2930580.25370794
2004,"451",4159604.81908031,2879068.34376466
2004,"452",4461666.22151614,2901865.17663958
2004,"453",3555920.21004258,2668884.45907911
2004,"454",3814789.38693478,2739839.86571798
2004,"455",4224389.23324384,2952157.00819197
2004,"456",3877332.10414651,2961503.18775014
2004,"457",4117405.08560124,2882805.48165311
2004,"458",3825521.15396011,2959331.60551511
2004,"459",4096558.04847179,2738797.99138351
2004,"460",4463590.58956749,3012876.39142831
2004,"461",4056248.46792736,3165951.24116438
2004,"462",4593415.97863543,2885991.40227714
2004,"463",3854560.09406137,2955290.65791487
2004,"464",4190285.79836483,3052892.77459871
2004,"465",4152131.54423871,2985728.26335422
2004,"466",4215140.12523491,2690578.25016549
2004,"467",4484983.21949217,2926350.85648265
2004,"468",4251048.20601179,2725964.49334373
2004,"469",4302384.48285867,2690686.09243991
2004,"470",4117879.08031598,3063554.76540473
2004,"471",3565687.86540539,2965357.81673857
2004,"472",4418386.31544182,2732625.71897115
2004,"473",3976805.37859108,2901120.78615329
2004,"474",4198482.91439635,3010631.11701357
2004,"475",4266974.81617679,2850990.84873476
2004,"476",3934548.31714492,3008959.15835241
2004,"477",4051873.77206931,2875091.60239533
2004,"478",4120068.89905662,2998907.24080416
2004,"479",3752178.37104718,2808390.75900509
2004,"480",4396522.48102746,2646972.90015037
2004,"481",3811306.9804501,2751391.25153132
2004,"482",4003461.13615373,2970893.12929714
2004,"483",3910137.67001799,3017124.73960449
2004,"484",4080715.61774337,2859361.34080247
2004,"485",4195373.4056925,2644000.49860397
2004,"486",3977818.03102022,2758923.84555832
2004,"487",4365470.72544857,2850610.51909626
2004,"488",3903050.04926239,2839799.67566403
2004,"489",4035457.37144716,3022684.33637777
2004,"490",4262077.482229,2887576.17807837
2004,"491",3802189.50161959,2521778.92159365
2004,"492",4399687.67581019,2777588.37759351
2004,"493",3944059.65780901,2660748.80468019
2004,"494",4119590.20859711,2790437.59673973
2004,"495",3663083.1578411,2973736.21822794
2004,"496",4009854.57254677,2728444.23067175
2004,"497",3935441.84647733,2975215.22450249
2004,"498",4362641.64388355,3206614.40591231
2004,"499",3780404.17721621,2764768.0118059
2004,"500",4227062.39131335,2864782.05149287
2004,"501",4621303.56704678,2921646.68228506
2004,"502",3676815.70087546,2869719.3604255
2004,"503",3602176.53825094,2949480.65730834
2004,"504",3754918.19723105,2845083.62281298
2004,"505",4038325.30250004,3075143.2531066
2004,"506",3943548.44920004,2769912.66209536
2004,"507",3850497.29697511,2844203.0882803
2004,"508",4060897.93194606,2929426.77751172
2004,"509",4628886.78927328,3013614.13312197
2004,"510",4188475.00985268,3018219.92658547
2004,"511",3800110.30474329,2696495.13365734
2004,"512",3923758.98954662,2950845.32601488
2004,"513",4147691.52802321,2768441.0452072
2004,"514",4015869.77040717,2904410.57658031
2004,"515",3878258.60815832,2950626.5229347
2004,"516",3839979.31425688,2713342.26654808
2004,"517",4419330.11614616,2886449.59009901
2004,"518",4442627.69598877,2713555.00827054
2004,"519",4102099.03404904,2942070.95766626
2004,"520",4230092.42230322,2940217.92036808
2004,"521",3820461.01398874,2797921.20900382
2004,"522",4284541.08239942,2923639.34826857
2004,"523",3594059.55720747,2641300.17656151
2004,"524",4325837.17465064,2975285.13964379
2004,"525",3796550.57545187,2924751.64515381
2004,"526",4459689.87716225,2988726.85362034
2004,"527",4171567.07864988,2724807.74947257
2004,"528",3935195.12476695,2974932.41204972
2004,"529",3612641.3128474,2991488.01534161
2004,"530",4076649.37799104,2719757.76678339
2004,"531",4066616.98973763,3105058.18050791
2004,"532",3964752.32433194,2773854.51496102
2004,"533",3791665.3676576,2838402.61785715
2004,"534",4079796.15205717,2689531.33567484
2004,"535",3979362.07236966,2530223.32342055
2004,"536",4477480.55374998,2750609.20475449
2004,"537",3875489.59564022,3020635.90834697
2004,"538",3831855.24934618,2856611.87062896
2004,"539",3784157.58917936,2950450.68302839
2004,"540",3850807.7044528,2881403.42725174
2004,"541",3819351.60167459,2871073.33874579
2004,"542",3713765.27361078,2818953.19803433
2004,"543",4416601.06882267,2768749.85492199
2004,"544",4124130.65845089,3016395.59714514
2004,"545",4261553.03721512,2839841.99107914
2004,"546",4266480.53872407,3031815.51760282
2004,"547",3885951.30099307,2790747.52574991
2004,"548",3840548.80876576,2935674.69539832
2004,"549",4049320.55141049,2664005.17455839
2004,"550",4092307.24886669,2955894.78619962
2004,"551",4153100.95734567,2894710.05129831
2004,"552",4407563.23862432,2942495.23446286
2004,"553",3743944.71811647,2954406.59496202
2004,"554",4262531.88018173,2904184.85356446
2004,"555",4214421.42584187,2968113.48086481
2004,"556",4082549.71134901,3037729.07595978
2004,"557",3877492.89587205,2752969.14554365
2004,"558",4600375.58735535,3124290.61626111
2004,"559",4256736.19003005,2952402.67390612
2004,"560",4184310.4432797,2848729.43153242
2004,"561",3899525.54346536,2859193.96306911
2004,"562",4140763.27999239,2975850.08221903
2004,"563",4215877.22160268,2761023.88692187
2004,"564",3868255.67804893,2735227.49527065
2004,"565",4168985.03238927,2761924.60579671
2004,"566",4000954.31085128,2684257.60656514
2004,"567",4244543.20098557,2926751.1772364
2004,"568",4303378.40827933,2932672.67293338
2004,"569",4124255.68235581,2667433.42291498
2004,"570",3666888.3697476,2890338.36098907
2004,"571",3725116.68452619,2735505.23387874
2004,"572",4098311.13420271,2991044.59433362
2004,"573",3737409.10340432,2698288.48451967
2004,"574",3805422.04694066,3018038.69885792
2004,"575",3370973.28290219,3065344.69879645
2004,"576",4140389.48240514,2982661.5227861
2004,"577",4129235.13036088,2687396.00964782
2004,"578",4513199.09279459,3202941.8486007
2004,"579",4076573.25968669,2764432.81455391
2004,"580",4141538.59111138,2885631.87301081
2004,"581",4224826.54342483,2708753.8275224
2004,"582",4413583.75748261,2931782.59597683
2004,"583",3768666.73746614,2914673.70752131
2004,"584",3943270.1012232,2729293.61330956
2004,"585",4381928.19220723,3007061.75336857
2004,"586",3522187.86256247,2884226.61235017
2004,"587",4163144.35407908,2748854.0934214
2004,"588",4151025.78670251,2895124.08670455
2004,"589",4249371.13424146,2814647.51622777
2004,"590",3886587.7792149,3211507.10992394
2004,"591",4336317.26964685,2993088.53899539
2004,"592",3897319.5477151,2766831.0500083
2004,"593",4065248.95010177,2831396.446763
2004,"594",4397893.75715948,2761521.33074311
2004,"595",4148229.30937498,2972152.95880174
2004,"596",4240722.83413619,2973783.36912136
2004,"597",4210842.66367532,2807622.26757094
2004,"598",3925152.20016813,2810107.64625861
2004,"599",4213641.51193942,2855451.45261926
2004,"600",3796644.84437535,2793325.72338384
2004,"601",3676484.30052931,2681473.13632035
2004,"602",4022474.48383605,2772678.93264911
2004,"603",3952756.68862698,3038390.83647231
2004,"604",3793607.55409372,2825672.09426899
2004,"605",3648649.68713117,3112184.9695567
2004,"606",3791519.45610518,2934037.72880834
2004,"607",4229291.88869633,2917607.23896541
2004,"608",3679247.03048931,2875671.60025607
2004,"609",4203395.77139259,2879744.38561975
2004,"610",3825746.29783414,3126525.91974228
2004,"611",4309488.43968251,2902134.7728862
2004,"612",4122374.60350929,3070180.60067818
2004,"613",3804367.62092066,2732119.91149898
2004,"614",4040952.50174988,2853681.64047401
2004,"615",4133727.5555375,2993736.68458828
2004,"616",3838976.34127077,2711718.34031341
2004,"617",4464812.20909675,2748377.55996035
2004,"618",3856259.88196541,2943707.68101777
2004,"619",3970366.45612109,2869510.95821924
2004,"620",4228957.54549642,2999389.54721822
2004,"621",4324577.55841625,2598903.77724294
2004,"622",4314228.64569997,2776303.33388947
2004,"623",4116821.08660177,2953023.79493971
2004,"624",3801160.58627107,2850414.56461846
2004,"625",3823895.94435219,2683713.05914388
2004,"626",4017458.08363337,2856391.86791689
2004,"627",3966334.36972483,2914641.24194787
2004,"628",4107397.61085554,2867558.36644533
2004,"629",4336400.74092366,2983282.3087795
2004,"630",3853939.27858599,2758519.99635356
2004,"631",4425295.08507494,2950720.75714992
2004,"632",4309795.90842733,2986027.76428284
2004,"633",4082181.72182445,2520962.11457489
2004,"634",4541375.47758947,3053075.28351679
2004,"635",3894883.41133069,2912182.80942793
2004,"636",4161841.69884239,2730955.32408522
2004,"637",3752735.59755138,2937300.07154837
2004,"638",3887081.3570925,2842958.02893998
2004,"639",4056756.13840956,2798841.36539221
2004,"640",4157898.13265214,2732601.33355716
2004,"641",4170429.73055303,2869500.89502077
2004,"642",4229193.64229215,3256291.77777992
2004,"643",4512667.84951302,2809175.49290539
2004,"644",3837781.45868721,2996130.6696032
2004,"645",4426598.25906423,2630194.51137015
2004,"646",4017379.33331962,2934903.46863932
2004,"647",3833617.53716984,2947828.95852987
2004,"648",3881838.6102062,2832476.18962186
2004,"649",3919671.0286576,3004008.80702722
2004,"650",4330280.64632296,3028394.27821415
2004,"651",4029036.83814797,2867977.21142509
2004,"652",4145532.63472206,2819015.91151144
2004,"653",4336113.86523906,2974790.57036837
2004,"654",3956463.01455796,2983039.046733
2004,"655",4323743.24423199,2785309.5921179
2004,"656",4111327.37620801,2847458.14522918
2004,"657",4382744.25650968,2884080.3614734
2004,"658",4163178.56122912,2984509.90650413
2004,"659",3972218.52304416,2720539.69759604
2004,"660",4023107.79861034,2866898.94698745
2004,"661",4292081.66855757,2814925.68278598
2004,"662",4097079.73765837,2606526.25899876
2004,"663",4212245.63600276,2905274.74522058
2004,"664",3736395.28884283,2609788.38066708
2004,"665",4180901.92999827,3004662.48154258
2004,"666",4076076.71357002,3014607.70252046
2004,"667",3996188.22406502,3026414.00891557
2004,"668",4197836.15115272,2784404.5237908
2004,"669",4335436.02879115,2907689.54511108
2004,"670",4338813.69177472,2774599.52135126
2004,"671",3965117.19754848,2770662.10520352
2004,"672",4114100.04990196,2634128.36274511
2004,"673",4069546.6981361,2809535.72389847
2004,"674",4012839.70781637,2726457.1455051
2004,"675",3686133.91917995,2791327.02849209
2004,"676",4003298.83807853,2902086.3376935
2004,"677",4055100.84477679,2714103.25099294
2004,"678",3556947.28406955,2866435.83885114
2004,"679",4309367.11917273,2838776.8515079
2004,"680",4106521.47043606,2798342.10726072
2004,"681",3779803.95495799,2817095.85466785
2004,"682",3941279.28521307,3019984.03142241
2004,"683",4280341.21330551,2923131.69148235
2004,"684",4079794.75480263,2641264.71869382
2004,"685",4380277.44290913,2827758.65555371
2004,"686",4485708.07963921,3006635.90046878
2004,"687",4051946.11572335,2857458.45774998
2004,"688",4344047.88872975,2699789.20355079
2004,"689",4445486.32780017,2940755.70210821
2004,"690",4320171.75113588,2983386.00960519
2004,"691",3999874.4789947,2858568.19452507
2004,"692",3738539.57706437,3096135.389223
2004,"693",4063823.50185816,2670814.49243943
2004,"694",4250665.73324057,2933849.74347491
2004,"695",4314116.438182,2545796.41995916
2004,"696",3976766.52540622,2716582.04564293
2004,"697",4183176.87048578,2951492.36126675
2004,"698",3978410.70590561,2771760.40360934
2004,"699",3816392.30437682,3063517.46236378
2004,"700",4049846.66823493,2820449.14610815
2004,"701",4382827.83194808,2843804.6163668
2004,"702",4512959.42496015,2956723.24275063
2004,"703",4452148.40660889,3005430.05811944
2004,"704",4090495.95626987,2767392.75147546
2004,"705",4132039.85746968,2977961.71067862
2004,"706",4569832.39091745,2719377.60985049
2004,"707",3950200.66145717,2873436.82715411
2004,"708",4221469.35968835,2969456.52370997
2004,"709",3636624.44551871,2808579.59498367
