"","REGION","ISLAND","ANALYSIS_SEC","ANALYSIS_YEAR","METHOD","N","FMP","PIS","RBC","RBP","RBR","RCO","RGR","RLP","ROF","RPA","RPB","RSP","SHR","UKU","TotFish","DEPTH","HARD_CORAL","MA","CCA","SAND","OTHER_BENTHIC","ComplexityValue","MEAN_SH","SD_SH_DIFF","MAX_HEIGHT","TOT_AREA_WT"
"63","MHI","Niihau","NII_EAST","2019","nSPC",2,0.241888376496655,0,1.11574040075622,0.278148751591895,0,0,2.85445946166099,25.0753588383124,2.46830967530424,35.2964268720968,0,14.0192450345771,0,1.9206414024223,83.2702188132186,21.875,1.5,3,1.25,25.5,68.75,NA,0.24625,0.229557364709187,0.9875,1027.496786
"64","MHI","Niihau","NII_LEHUA","2019","nSPC",6,1.09815557250438,6.55483208421035,10.8212172027003,0.150965860235558,2.21367128698832,0.252568575895673,11.7894769142053,5.44129441604838,3.99481070715328,4.02791555414534,5.25923180748174,1.19848575040359,5.06294741012015,3.11203521311974,60.9776083552121,16.9182983682984,2.50876207126207,0.906052281052281,1.72452547452547,8.60664335664336,86.2540168165168,NA,0.459052093739594,0.393436562632691,2.14713203463203,750.75
"65","MHI","Niihau","NII_WEST","2019","nSPC",6,0.896193392996804,0.586559516816065,21.2163088089794,0.967804139566485,2.53764554756012,0.145426504548229,7.95433040810489,2.26579421889205,3.21050370116476,4.61795166187253,5.91854493586056,0.516060925135308,0,11.5740044437803,62.4071282052775,16.944995684642,1.25392655705999,0.543499059961329,1.41457250290134,3.75628249129599,93.0317193887814,NA,0.488866190127659,0.342017987557004,1.43366226088976,4461.453694
"66","MHI","Oahu","OAH_EAST","2019","nSPC",7,0,0.765604466430632,2.22992271231076,0.207267985349173,2.76782782813006,0.545456659054678,5.88852412042666,2.46961162686173,3.15288124389768,1.08218312265421,1.53857095290606,1.39504698887442,0,1.61289474612379,23.6557924530199,12.9576182051658,6.4884677936867,1.11720800313819,3.48265509489027,6.01935985518423,82.8923092531006,NA,0.393801455504335,0.32130853888696,1.30942990980997,4369.0862881
"67","MHI","Oahu","OAH_KAENA","2019","nSPC",10,1.23926604150315,0,0.863469644234824,0.0386077155943002,1.81225123996311,0.346415912276376,4.15209674623841,0.724861062416915,3.2341737537836,2.30923025480628,0.752888219942568,1.01349529827813,0,0,16.4867558890376,14.7824343960619,4.02422188109242,7.04057504789984,1.39218213582433,4.20641787900753,83.3366030561759,NA,0.364912934255386,0.301432204153111,1.43878516630837,1648.1791504
"68","MHI","Oahu","OAH_NE","2019","nSPC",11,0.0253183848371997,0.628597519661637,1.37902009669737,0.136012500520812,0.448851818427058,0.466385372610097,4.34533571735496,0.514568463398498,1.3807745977894,0.733388738264217,0.50165194481019,0.254564324739285,0,0.173622117816648,10.9880915969274,8.62474670353291,7.23833541968106,7.77330008769184,3.29179894229123,3.21346274054691,78.483102809789,NA,0.215234433922661,0.160986210804136,0.853991721521954,7500.0480307
"69","MHI","Oahu","OAH_NORTH","2019","nSPC",11,0.00032900037560106,1.01040325048174,1.27457501547383,0.274513576750953,1.74732449175457,0.0482366080788328,6.10918735485952,0.989001338033988,2.88314750153619,1.10614627252407,0.100843500989806,1.23708444198763,0,0,16.7807923528467,10.7025783279348,4.51432618720068,10.4051684328947,3.88297660699336,7.5994016216177,73.5981271512936,NA,0.299077743913519,0.253238129410663,1.15555206648496,2559.8006913
"70","MHI","Oahu","OAH_SOUTH","2019","nSPC",19,0,0.711884047069618,1.63720572724754,0.34416908326323,0.7798273178123,0.271904036596965,4.82500243707736,2.07967826933118,3.67281190189978,0.0683783791781816,0,0.553670237016144,0,0.567605090644025,15.5121365271363,10.1481146681174,4.03978498814033,7.91617875400348,1.85738799223856,15.2240286959429,70.9626195696747,NA,0.245383035982172,0.172735935125439,0.883820991357516,9041.70869
"71","MHI","Hawaii","HAW_KONA","2016on","nSPC",36,0.174401476980833,0,2.54114825559002,0.913978670242654,1.61704200279602,0.438918578707717,8.43294743064638,3.42478371655815,2.55592833540351,1.27445896893362,1.68716812680354,0.794760147014556,0,0.263230759536868,24.1187664692139,12.9034937869095,14.192636589787,0.681615241845109,4.73065211014138,7.57525750095317,72.8198385572734,NA,0.580329113409706,0.447179554672971,1.93664489717732,5727.459565
"72","MHI","Hawaii","HAW_PUNA","2016on","nSPC",14,0.399779640394845,0.98645300570624,11.3443771849685,0.696482735913811,2.34458780764323,0.425924721285805,12.6977699334112,2.39908848549399,2.89603905718832,0.679685103009702,1.76519348241612,0.768116869501294,0,0.463861977567873,37.8673600045009,12.7129714377296,8.5854385070492,0.437740899262867,2.84182663561475,5.92726462493061,82.2077293331426,NA,0.617300176827329,0.447328562132681,1.77821908417892,4063.674913
"73","MHI","Hawaii","HAW_SE","2016on","nSPC",9,0.63515789881562,0.267740767961845,4.11332138850336,0.536335540836485,3.88915191754715,0.720313056533883,16.9113592122634,4.39813999805511,3.028826809174,1.26563301298602,4.58293058871168,0.735365911628035,0,0,41.0842761030166,13.5433366240676,10.727323601514,0.624697803945707,4.22167985356978,2.76187044610602,81.6644282948645,NA,0.527267817038967,0.400834324021142,1.83756979792451,2117.7856618
"74","MHI","Kahoolawe","KAH_NORTH","2016on","nSPC",10,0.644814011978356,4.27509791359999,13.6253121999766,0.441844822346015,1.2972484293547,1.34581682013668,7.29549832115226,8.7025408127297,3.88030515622997,1.75359964545371,6.54617255555209,1.68537456304339,0,0,51.4936252515535,11.3583333333333,28.0555555555556,1.19444444444444,1.54166666666667,23.0555555555556,46.1527777777778,NA,0.753583333333333,0.560123972406496,2.3625,600
"75","MHI","Kahoolawe","KAH_SOUTH","2016on","nSPC",14,2.62394319768976,2.05335708799977,4.12403938209609,0.191676902624095,6.80094756489849,0.268768113657694,9.17488833120603,6.89038026962289,2.89808914271953,4.71845066506094,4.77030614555701,2.66095282849587,0,0.676316508864467,47.8521161404926,12.9491666666667,5.24166666666667,0.791666666666667,1.76666666666667,8.36666666666667,83.8333333333333,NA,0.516766666666667,0.405978300223975,1.67083333333333,600
"76","MHI","Kauai","KAU_EAST","2016on","nSPC",21,0.0297579526080326,8.25281975428535,4.02372982226123,0.0283289657894309,0.222310494495278,0.116359267367106,3.81029681322359,0.808463135136213,4.19573644078237,0.0670759765962984,0.215026297954953,0.79852821093217,0,0,22.568433131432,12.8429633426537,2.93035366796743,4.8564761547264,1.05286351473433,3.78896877232007,87.3713378902518,NA,0.210060456787545,0.163527681699064,0.745381979671306,11545.393814
"77","MHI","Kauai","KAU_NAPALI","2016on","nSPC",9,0,0.263809755590289,1.29436330164499,0.0319091747898452,0.291773025273321,0.114325554813734,13.3329355028161,0.171975677367702,4.69185228131423,1.13469023225724,0.524294206373534,0.615448707409644,0,4.0516077009154,26.518985120566,18.8994003231165,1.14080594257059,3.3880690713587,0.93218483574549,7.01113354866945,87.5278066016558,NA,0.210968652125788,0.194442025592847,0.951602070826121,6581.6733618
"78","MHI","Lanai","LAN_NORTH","2016on","nSPC",8,0,8.51839688041179,1.17287637021657,0.0133593934005119,1.7365460638101,0.668365784842518,5.71200211774244,2.74226986549226,1.84331285649521,1.60702139868476,2.7371238984397,0.0974820249313737,0,0.198648011856922,27.0474046663242,10.5319384649367,18.448021619767,20.838998469372,0.457420674058278,7.39010148763732,52.8654577491654,NA,0.442320952215497,0.257975186637192,1.12225511503684,1523.0099653
"79","MHI","Lanai","LAN_SOUTH","2016on","nSPC",18,0.142545337375283,1.01083034971772,3.12651674430335,1.71069812792606,1.18494247618505,0.638196382928918,9.44693170143759,5.0460017910305,2.72604712698584,1.39242690113707,2.87600933768088,1.99274317496282,0,0.0322011069219172,31.326090558593,9.7889731764003,19.3741391224484,1.47652765272994,1.7600670444306,6.6263121756194,70.7629540047716,NA,0.513431230417102,0.354883323494699,1.49662402553085,1480.6639285
"80","MHI","Maui","MAI_KIHEI","2016on","nSPC",14,0,0,3.60662073964927,0.436509121177006,0.262938254734465,0.649189242095466,5.37505827269266,1.06596612548563,1.73190542227464,0.0919338991427075,2.04868648559429,0.619447085012868,0,0.252515641041982,16.140770288901,10.8715206892627,21.2121862186677,0.8599762703908,3.21783620462327,11.5647110573331,63.1452902489851,NA,0.548801545019393,0.360389001171785,1.54496065130424,1870.5576913
"81","MHI","Maui","MAI_LAHAINA","2016on","nSPC",6,0,0,0.505663806747062,0.0881819892381099,0.779497352829209,0.336995578792364,4.10302431239802,9.82185944122494,3.68357697225689,0.1004053657673,0,0.469062419022863,0,0,19.8882672382768,9.67923818369215,5.75710871325369,1.3759813095929,0.349949251898285,18.2422646749862,74.2746960502689,NA,0.271532574925623,0.18812888004217,0.883984349938828,1210.4381824
"82","MHI","Maui","MAI_NE","2016on","nSPC",7,2.46827412982055,4.04230939249331,3.05426654418161,0.00929977442815994,4.18550962779427,0.211334551575155,11.1340305009666,2.02973779898836,3.521679347646,4.44286779771926,2.01223015650375,0.309353683975254,0,0,37.4208933060923,14.7774584461483,5.57060064947199,1.48273396854009,2.22977704429368,12.239473004469,78.4774153332253,NA,0.79155365662712,0.603621280254784,2.69663001500079,2291.3105766
"83","MHI","Molokai","MOL_PALI","2016on","nSPC",5,0,2.52619708646447,8.41919829186371,0.276494920398203,3.21795673817239,0.128930651852573,6.8547801199925,1.20042217957919,4.85100331144225,1.15011292716151,3.667828369013,0.369776219677203,0,0.970001581980231,33.6327023975972,18.6084747101245,2.01026264582782,0.989737354172183,0.202052529165563,4.55804474574838,92.2399027250861,NA,0.853886551618541,0.651103847969811,2.83357976667549,1102.0466804
"84","MHI","Molokai","MOL_SOUTH","2016on","nSPC",7,0,0,3.79876371376685,0.743144827361003,0.346050610374055,1.58679876995103,11.990635427202,14.5091611852329,1.83456332487625,1.15113122799605,5.13718531676359,0.0367325261069542,0,0,41.1341669296307,7.20079172792493,26.7319928457519,1.17739827949378,1.59559452520229,5.508721175049,64.986293174503,NA,0.494220611095552,0.31296722323209,1.3380705991772,6129.3253145
"85","MHI","Molokai","MOL_WEST","2016on","nSPC",9,0,1.15455032399146,1.73791788539239,0.163826150306198,0.64302571612275,0.137124300479215,2.61318126749138,1.19892339001215,4.05907390812593,1.55076674671369,0.222501366309894,0.255998014634526,0,3.78949673600067,17.5263858055802,16.2250945711866,2.02532566418565,2.84728641472195,0.565665708023206,9.66060057518608,84.9011216378831,NA,0.197311317860167,0.130409821788594,0.59493486716287,2634.962602
"86","MHI","Niihau","NII_LEHUA","2016on","nSPC",2,1.36512499854688,0,5.34124787349227,0.663527808709991,6.72845310233323,0.188351508795715,10.3578207571549,10.7197659053955,3.26500569577014,4.38981430149327,0,1.38471995644392,0,3.25075876010958,47.6545906682453,13.6,3,0.5,2.25,1.5,92.75,NA,0.54375,0.484633897336227,1.825,487.75
"87","MHI","Niihau","NII_WEST","2016on","nSPC",10,0.947902550907469,1.95886071710945,5.34694134348702,0.740298799168329,12.2153555764981,0.145871017091153,12.9184854085578,1.91401447271902,3.59931775290304,2.89695458493879,3.23715625021517,0.529213053703914,0,0,46.4503715272993,13.260449314578,1.0073006267849,2.09091766697107,3.54307621979808,7.78783068458643,85.5708748018595,NA,0.565725510669092,0.4015501855114,1.68209585054622,5380.849639
"88","MHI","Oahu","OAH_EAST","2016on","nSPC",11,0,1.31448943793348,1.34543697137413,0.0273341939043182,2.55633984953378,0.233116747104274,11.0662747459743,0.558487737341912,1.69218165606419,3.01191381049626,1.0222486826524,0.0895260020635755,0,0.631198038100536,23.5485478725431,12.3630928710445,9.55505409933883,0.700256160694983,2.45267405606335,6.23373540215143,81.0582802817514,NA,0.486776739864746,0.320329703148149,1.22193593986155,4369.0862881
"89","MHI","Oahu","OAH_NE","2016on","nSPC",10,0,0.440292244421365,0.382475955510133,0.0483431298466637,1.25769844686434,0.340970599847518,12.4854506510643,0.144037233736277,2.47091111680072,0.431437910491369,1.29611271409495,0.17628513985756,0,0,19.4740151425352,7.59564907086972,10.9322129351711,3.7718954394249,4.58578420431326,2.45725949442731,78.2528479266635,NA,0.306587007779795,0.27055075068329,1.10021007465542,6894.571585
"90","MHI","Oahu","OAH_NORTH","2016on","nSPC",6,3.5698164128551,0,0.191126801596377,0.455500883204346,0,0,0.942785746792336,0.0018389572135592,2.11944857254568,0.00892775154064298,0,0.0838884893871159,0,0,7.37333361513516,14.5403678079533,1.41582955299657,6.1834089400686,0.668340894006859,2.25251134101029,89.4799092719177,NA,0.112695317548288,0.0540626936057189,0.497298282256002,1703.0928028
"91","MHI","Oahu","OAH_SOUTH","2016on","nSPC",25,0.0052264589038446,0.376603986347552,4.94892358965333,0.522707134423465,0.371834292265383,0.121813991252974,5.18453206584043,5.00271420001215,3.30510150598208,0.23491148920862,0.0880297116677572,0.344576326657511,0,0.152259376448827,20.6592341286639,11.0792784741807,2.67864379572264,1.25121777248942,2.5171969829853,6.23259755562861,87.320343893174,NA,0.218863932030175,0.156122334292134,0.781951026326419,9041.70869
