"Category","Year","fit","se.fit","inc.trend","dec.trend","threshold","se.threshold"
"Visitors",2011.43687374749,16289.7572242353,338.96749751243,16289.7572242353,NA,16289.7572242353,338.96749751243
"Visitors",2011.45891783567,16319.2798086695,338.518933296787,16319.2798086695,NA,16319.2798086695,338.518933296787
"Visitors",2011.48096192385,16348.4965486826,338.131259147857,16348.4965486826,NA,NA,NA
"Visitors",2011.50300601202,16377.3962164544,337.80873798749,16377.3962164544,NA,16377.3962164544,337.80873798749
"Visitors",2011.5250501002,16405.9675841633,337.554665558817,16405.9675841633,NA,16405.9675841633,337.554665558817
"Visitors",2011.54709418838,16434.199423989,337.371337686188,16434.199423989,NA,NA,NA
"Visitors",2011.56913827655,16462.0805081101,337.260027593445,16462.0805081101,NA,NA,NA
"Visitors",2011.59118236473,16489.5996087062,337.220973669914,NA,NA,NA,NA
"Visitors",2011.61322645291,16516.7454979559,337.253377912653,NA,NA,NA,NA
"Visitors",2011.63527054108,16543.5069480388,337.355415101924,NA,NA,NA,NA
"Visitors",2011.65731462926,16569.8727311335,337.524252593341,NA,NA,NA,NA
"Visitors",2011.67935871743,16595.8316194196,337.756080442847,NA,NA,NA,NA
"Visitors",2011.70140280561,16621.3723850758,338.046151427556,NA,NA,NA,NA
"Visitors",2011.72344689379,16646.4838002813,338.38883039435,NA,NA,NA,NA
"Visitors",2011.74549098196,16671.1546372155,338.777652263968,NA,NA,NA,NA
"Visitors",2011.76753507014,16695.3736680571,339.205387946473,NA,NA,NA,NA
"Visitors",2011.78957915832,16719.1296649856,339.664117386533,NA,NA,NA,NA
"Visitors",2011.81162324649,16742.4114001797,340.14530895496,NA,NA,NA,NA
"Visitors",2011.83366733467,16765.2076458188,340.639904436066,NA,NA,NA,NA
"Visitors",2011.85571142285,16787.5071740818,341.138408925969,NA,NA,NA,NA
"Visitors",2011.87775551102,16809.2987571481,341.630985052914,NA,NA,NA,NA
"Visitors",2011.8997995992,16830.5711671963,342.107551051868,NA,NA,NA,NA
"Visitors",2011.92184368737,16851.3131764061,342.557882369308,NA,NA,NA,NA
"Visitors",2011.94388777555,16871.5135569561,342.971716634692,NA,NA,NA,NA
"Visitors",2011.96593186373,16891.1610810258,343.33886200973,NA,NA,NA,NA
"Visitors",2011.9879759519,16910.244520794,343.649309110318,NA,NA,NA,NA
"Visitors",2012.01002004008,16928.7528768815,343.893536816528,NA,NA,NA,NA
"Visitors",2012.03206412826,16946.6817217113,344.067929830941,NA,NA,NA,NA
"Visitors",2012.05410821643,16964.0340273816,344.175641615635,NA,NA,NA,NA
"Visitors",2012.07615230461,16980.8131607368,344.220756779142,NA,NA,NA,NA
"Visitors",2012.09819639279,16997.0224886218,344.207867621236,NA,NA,NA,NA
"Visitors",2012.12024048096,17012.6653778809,344.141982700285,NA,NA,NA,NA
"Visitors",2012.14228456914,17027.7451953592,344.028440528838,NA,NA,NA,NA
"Visitors",2012.16432865731,17042.265307901,343.872827917657,NA,NA,NA,NA
"Visitors",2012.18637274549,17056.229082351,343.680902567062,NA,NA,NA,NA
"Visitors",2012.20841683367,17069.639885554,343.458519584131,NA,NA,NA,NA
"Visitors",2012.23046092184,17082.5010843545,343.2115616831,NA,NA,NA,NA
"Visitors",2012.25250501002,17094.8160455973,342.945872902832,NA,NA,NA,NA
"Visitors",2012.2745490982,17106.5881361269,342.667195748059,NA,NA,NA,NA
"Visitors",2012.29659318637,17117.8207227881,342.381111728801,NA,NA,NA,NA
"Visitors",2012.31863727455,17128.5171724254,342.092985334408,NA,NA,NA,NA
"Visitors",2012.34068136273,17138.6808518835,341.807911532902,NA,NA,NA,NA
"Visitors",2012.3627254509,17148.315128007,341.530666933117,NA,NA,NA,NA
"Visitors",2012.38476953908,17157.4233676408,341.265664784355,NA,NA,NA,NA
"Visitors",2012.40681362725,17166.0089376291,341.016914016274,NA,NA,NA,NA
"Visitors",2012.42885771543,17174.075204817,340.787982539207,NA,NA,NA,NA
"Visitors",2012.45090180361,17181.6255360489,340.581965032592,NA,NA,NA,NA
"Visitors",2012.47294589178,17188.6632981695,340.401455446096,NA,NA,NA,NA
"Visitors",2012.49498997996,17195.1918580235,340.248524425248,NA,NA,NA,NA
"Visitors",2012.51703406814,17201.2145824554,340.124701851368,NA,NA,NA,NA
"Visitors",2012.53907815631,17206.73483831,340.030964655643,NA,NA,NA,NA
"Visitors",2012.56112224449,17211.755992432,339.967730030541,NA,NA,NA,NA
"Visitors",2012.58316633267,17216.2814116659,339.934854120143,NA,NA,NA,NA
"Visitors",2012.60521042084,17220.3144628563,339.931636226375,NA,NA,NA,NA
"Visitors",2012.62725450902,17223.8585128481,339.95682852234,NA,NA,NA,NA
"Visitors",2012.64929859719,17226.9169284857,340.00865121927,NA,NA,NA,NA
"Visitors",2012.67134268537,17229.4930766139,340.084813091905,NA,NA,NA,NA
"Visitors",2012.69338677355,17231.5903240773,340.182537230445,NA,NA,NA,NA
"Visitors",2012.71543086172,17233.2120377206,340.298591857009,NA,NA,NA,NA
"Visitors",2012.7374749499,17234.3615843883,340.429326022555,NA,NA,NA,NA
"Visitors",2012.75951903808,17235.0423309252,340.570709987384,NA,NA,NA,NA
"Visitors",2012.78156312625,17235.2576441759,340.718380085302,NA,NA,NA,NA
"Visitors",2012.80360721443,17235.0108909851,340.86768787904,NA,NA,NA,NA
"Visitors",2012.82565130261,17234.3054381973,341.013753432294,NA,NA,NA,NA
"Visitors",2012.84769539078,17233.1446526573,341.151522551768,NA,NA,NA,NA
"Visitors",2012.86973947896,17231.5319012097,341.27582789001,NA,NA,NA,NA
"Visitors",2012.89178356713,17229.4705506992,341.381453846296,NA,NA,NA,NA
"Visitors",2012.91382765531,17226.9639679703,341.463205256712,NA,NA,NA,NA
"Visitors",2012.93587174349,17224.0155198678,341.515979925108,NA,NA,NA,NA
"Visitors",2012.95791583166,17220.6285732363,341.534845112165,NA,NA,NA,NA
"Visitors",2012.97995991984,17216.8064949204,341.515118168858,NA,NA,NA,NA
"Visitors",2013.00200400802,17212.5526534872,341.452452938274,NA,NA,NA,NA
"Visitors",2013.02404809619,17207.8733867004,341.345272678294,NA,NA,NA,NA
"Visitors",2013.04609218437,17202.7840931979,341.199557187127,NA,NA,NA,NA
"Visitors",2013.06813627255,17197.3018938893,341.022873452687,NA,NA,NA,NA
"Visitors",2013.09018036072,17191.4439096843,340.822901309962,NA,NA,NA,NA
"Visitors",2013.1122244489,17185.2272614924,340.607335349627,NA,NA,NA,NA
"Visitors",2013.13426853707,17178.6690702235,340.383791353621,NA,NA,NA,NA
"Visitors",2013.15631262525,17171.7864567874,340.159717187627,NA,NA,NA,NA
"Visitors",2013.17835671343,17164.5965420934,339.942308199914,NA,NA,NA,NA
"Visitors",2013.2004008016,17157.1164470516,339.738427283436,NA,NA,NA,NA
"Visitors",2013.22244488978,17149.3632925714,339.554529851515,NA,NA,NA,NA
"Visitors",2013.24448897796,17141.3541995626,339.396594054192,NA,NA,NA,NA
"Visitors",2013.26653306613,17133.1062889349,339.270056620341,NA,NA,NA,NA
"Visitors",2013.28857715431,17124.636681598,339.179754748253,NA,NA,NA,NA
"Visitors",2013.31062124249,17115.9624984615,339.129874483633,NA,NA,NA,NA
"Visitors",2013.33266533066,17107.1008604353,339.123906018292,NA,NA,NA,NA
"Visitors",2013.35470941884,17098.0688884288,339.164606315755,NA,NA,NA,NA
"Visitors",2013.37675350701,17088.8837033519,339.25396942296,NA,NA,NA,NA
"Visitors",2013.39879759519,17079.5624261142,339.393204762134,NA,NA,NA,NA
"Visitors",2013.42084168337,17070.1221776255,339.582723617134,NA,NA,NA,NA
"Visitors",2013.44288577154,17060.5800787953,339.822133937647,NA,NA,NA,NA
"Visitors",2013.46492985972,17050.9532505335,340.11024348679,NA,NA,NA,NA
"Visitors",2013.4869739479,17041.2588137496,340.44507125804,NA,NA,NA,NA
"Visitors",2013.50901803607,17031.5138893535,340.823866989887,NA,NA,NA,NA
"Visitors",2013.53106212425,17021.7355982546,341.243138516777,NA,NA,NA,NA
"Visitors",2013.55310621242,17011.941061363,341.698686616059,NA,NA,NA,NA
"Visitors",2013.5751503006,17002.1473995879,342.185646946894,NA,NA,NA,NA
"Visitors",2013.59719438878,16992.3717338394,342.698538631129,NA,NA,NA,NA
"Visitors",2013.61923847695,16982.631185027,343.231318999761,NA,NA,NA,NA
"Visitors",2013.64128256513,16972.9428740604,343.777444023271,NA,NA,NA,NA
"Visitors",2013.66332665331,16963.3239218494,344.329933959533,NA,NA,NA,NA
"Visitors",2013.68537074148,16953.7914493034,344.881443789309,NA,NA,NA,NA
"Visitors",2013.70741482966,16944.3625773325,345.424338064356,NA,NA,NA,NA
"Visitors",2013.72945891784,16935.0544268461,345.950769866435,NA,NA,NA,NA
"Visitors",2013.75150300601,16925.884118754,346.45276366357,NA,NA,NA,NA
"Visitors",2013.77354709419,16916.8687739658,346.922301951465,NA,NA,NA,NA
"Visitors",2013.79559118236,16908.0255133913,347.351415680393,NA,NA,NA,NA
"Visitors",2013.81763527054,16899.3714579401,347.732278588453,NA,NA,NA,NA
"Visitors",2013.83967935872,16890.923728522,348.057305688734,NA,NA,NA,NA
"Visitors",2013.86172344689,16882.6994460466,348.319256288808,NA,NA,NA,NA
"Visitors",2013.88376753507,16874.7157314236,348.511342052742,NA,NA,NA,NA
"Visitors",2013.90581162325,16866.9897055627,348.627340747434,NA,NA,NA,NA
"Visitors",2013.92785571142,16859.5384893737,348.661716442502,NA,NA,NA,NA
"Visitors",2013.9498997996,16852.379203766,348.609747054149,NA,NA,NA,NA
"Visitors",2013.97194388778,16845.5289696496,348.467660232837,NA,NA,NA,NA
"Visitors",2013.99398797595,16839.004907934,348.232778687758,NA,NA,NA,NA
"Visitors",2014.01603206413,16832.8227658291,347.904597757929,NA,NA,NA,NA
"Visitors",2014.0380761523,16826.985382594,347.49251201321,NA,NA,NA,NA
"Visitors",2014.06012024048,16821.4885250796,347.011434441095,NA,NA,NA,NA
"Visitors",2014.08216432866,16816.3278876954,346.476805347872,NA,NA,NA,NA
"Visitors",2014.10420841683,16811.4991648512,345.904355683804,NA,NA,NA,NA
"Visitors",2014.12625250501,16806.9980509565,345.309923737071,NA,NA,NA,NA
"Visitors",2014.14829659319,16802.8202404208,344.709275232854,NA,NA,NA,NA
"Visitors",2014.17034068136,16798.9614276538,344.117926519114,NA,NA,NA,NA
"Visitors",2014.19238476954,16795.417307065,343.550970978266,NA,NA,NA,NA
"Visitors",2014.21442885772,16792.1835730642,343.022909246142,NA,NA,NA,NA
"Visitors",2014.23647294589,16789.2559200608,342.547484233336,NA,NA,NA,NA
"Visitors",2014.25851703407,16786.6300424646,342.137522314851,NA,NA,NA,NA
"Visitors",2014.28056112224,16784.3016346849,341.804782364929,NA,NA,NA,NA
"Visitors",2014.30260521042,16782.2663911316,341.559814549073,NA,NA,NA,NA
"Visitors",2014.3246492986,16780.520006214,341.41183092903,NA,NA,NA,NA
"Visitors",2014.34669338677,16779.058174342,341.368589976808,NA,NA,NA,NA
"Visitors",2014.36873747495,16777.876589925,341.436297023462,NA,NA,NA,NA
"Visitors",2014.39078156313,16776.9709473727,341.619522485895,NA,NA,NA,NA
"Visitors",2014.4128256513,16776.3369410947,341.921139426378,NA,NA,NA,NA
"Visitors",2014.43486973948,16775.9702655004,342.342281618171,NA,NA,NA,NA
"Visitors",2014.45691382766,16775.8666149997,342.882322836637,NA,NA,NA,NA
"Visitors",2014.47895791583,16776.0216840021,343.538877594012,NA,NA,NA,NA
"Visitors",2014.50100200401,16776.431166917,344.307823017746,NA,NA,NA,NA
"Visitors",2014.52304609218,16777.0907581542,345.183341066212,NA,NA,NA,NA
"Visitors",2014.54509018036,16777.9961521233,346.157979812637,NA,NA,NA,NA
"Visitors",2014.56713426854,16779.1430432338,347.222732132211,NA,NA,NA,NA
"Visitors",2014.58917835671,16780.5271258953,348.367129819973,NA,NA,NA,NA
"Visitors",2014.61122244489,16782.1440945175,349.579350960131,NA,NA,NA,NA
"Visitors",2014.63326653307,16783.9896435099,350.846338267627,NA,NA,NA,NA
"Visitors",2014.65531062124,16786.0594672822,352.153926128513,NA,NA,NA,NA
"Visitors",2014.67735470942,16788.3492602439,353.486974168586,NA,NA,NA,NA
"Visitors",2014.6993987976,16790.8547168046,354.829505369859,NA,NA,NA,NA
"Visitors",2014.72144288577,16793.571531374,356.164847013565,NA,NA,NA,NA
"Visitors",2014.74348697395,16796.4953983616,357.475773043462,NA,NA,NA,NA
"Visitors",2014.76553106212,16799.6220121771,358.744646794137,NA,NA,NA,NA
"Visitors",2014.7875751503,16802.9470672299,359.953563405206,NA,NA,NA,NA
"Visitors",2014.80961923848,16806.4662579298,361.084491627546,NA,NA,NA,NA
"Visitors",2014.83166332665,16810.1752786863,362.119415116667,NA,NA,NA,NA
"Visitors",2014.85370741483,16814.069823909,363.04047369176,NA,NA,NA,NA
"Visitors",2014.87575150301,16818.1455880076,363.830105418281,NA,NA,NA,NA
"Visitors",2014.89779559118,16822.3982653916,364.471190744092,NA,NA,NA,NA
"Visitors",2014.91983967936,16826.8235504705,364.947200291334,NA,NA,NA,NA
"Visitors",2014.94188376754,16831.4171376541,365.242348281652,NA,NA,NA,NA
"Visitors",2014.96392785571,16836.174721352,365.341753960255,NA,NA,NA,NA
"Visitors",2014.98597194389,16841.0919959736,365.231613792772,NA,NA,NA,NA
"Visitors",2015.00801603206,16846.1646634671,364.899537249478,NA,NA,NA,NA
"Visitors",2015.03006012024,16851.3887931639,364.341941953739,NA,NA,NA,NA
"Visitors",2015.05210420842,16856.7609797335,363.567605512486,NA,NA,NA,NA
"Visitors",2015.07414829659,16862.277858247,362.588146587196,NA,NA,NA,NA
"Visitors",2015.09619238477,16867.9360637754,361.41713359438,NA,NA,NA,NA
"Visitors",2015.11823647295,16873.7322313898,360.070003611817,NA,NA,NA,NA
"Visitors",2015.14028056112,16879.6629961613,358.563993187347,NA,NA,NA,NA
"Visitors",2015.1623246493,16885.724993161,356.9180778014,NA,NA,NA,NA
"Visitors",2015.18436873747,16891.9148574599,355.152916611066,NA,NA,NA,NA
"Visitors",2015.20641282565,16898.2292241292,353.2907989287,NA,NA,NA,NA
"Visitors",2015.22845691383,16904.6647282398,351.355588673724,NA,NA,NA,NA
"Visitors",2015.250501002,16911.2180048629,349.372662795461,NA,NA,NA,NA
"Visitors",2015.27254509018,16917.8856890695,347.368839426156,NA,NA,NA,NA
"Visitors",2015.29458917836,16924.6644159307,345.372291317402,NA,NA,NA,NA
"Visitors",2015.31663326653,16931.5508205175,343.412439989279,NA,NA,NA,NA
"Visitors",2015.33867735471,16938.5415379011,341.519826030184,NA,NA,NA,NA
"Visitors",2015.36072144289,16945.6332031525,339.725951196367,NA,NA,NA,NA
"Visitors",2015.38276553106,16952.8224513428,338.063088435838,NA,NA,NA,NA
"Visitors",2015.40480961924,16960.1059175431,336.564056776864,NA,NA,NA,NA
"Visitors",2015.42685370741,16967.4802368244,335.26195922436,NA,NA,NA,NA
"Visitors",2015.44889779559,16974.9420442578,334.189883438034,NA,NA,NA,NA
"Visitors",2015.47094188377,16982.4879749144,333.38056700905,NA,NA,NA,NA
"Visitors",2015.49298597194,16990.1146638653,332.866031554112,NA,NA,NA,NA
"Visitors",2015.51503006012,16997.8187461815,332.677192476225,NA,NA,NA,NA
"Visitors",2015.5370741483,17005.596856934,332.843453912555,NA,NA,NA,NA
"Visitors",2015.55911823647,17013.445631194,333.39230084652,NA,NA,NA,NA
"Visitors",2015.58116232465,17021.3617040326,334.348902318132,NA,NA,NA,NA
"Visitors",2015.60320641283,17029.3417105208,335.735740833005,NA,NA,NA,NA
"Visitors",2015.625250501,17037.3822857298,337.572283205243,NA,NA,NA,NA
"Visitors",2015.64729458918,17045.4800647304,339.874707024741,NA,NA,NA,NA
"Visitors",2015.66933867735,17053.6316825939,342.655694702912,NA,NA,NA,NA
"Visitors",2015.69138276553,17061.8337743913,345.924303760368,NA,NA,NA,NA
"Visitors",2015.71342685371,17070.0829751937,349.685917965423,NA,NA,NA,NA
"Visitors",2015.73547094188,17078.3759200721,353.942279501738,NA,NA,NA,NA
"Visitors",2015.75751503006,17086.7092440977,358.691597987613,NA,NA,NA,NA
"Visitors",2015.77955911824,17095.0795823414,363.928728304349,NA,NA,NA,NA
"Visitors",2015.80160320641,17103.4835698746,369.645406166421,NA,NA,NA,NA
"Visitors",2015.82364729459,17111.9178417679,375.830528386235,NA,NA,NA,NA
"Visitors",2015.84569138277,17120.3790330927,382.470463929528,NA,NA,NA,NA
"Visitors",2015.86773547094,17128.86377892,389.549382043632,NA,NA,NA,NA
"Visitors",2015.88977955912,17137.3687143208,397.049584809887,NA,NA,NA,NA
"Visitors",2015.91182364729,17145.8904743663,404.95183317031,NA,NA,NA,NA
"Visitors",2015.93386773547,17154.4256941276,413.235657565957,NA,NA,NA,NA
"Visitors",2015.95591182365,17162.9710086755,421.879646541159,NA,NA,NA,NA
"Visitors",2015.97795591182,17171.5230530814,430.86170883318,NA,NA,NA,NA
"Visitors",2016,17180.0784624161,440.159306415388,NA,NA,NA,NA
"Living Resources",2005,88.8853481820057,4.22765121791671,NA,NA,NA,NA
"Living Resources",2005.02204408818,88.79421988457,4.18296026411976,NA,NA,NA,NA
"Living Resources",2005.04408817635,88.7030920642052,4.13887900424121,NA,NA,NA,NA
"Living Resources",2005.06613226453,88.6119651979852,4.09543165223326,NA,NA,NA,NA
"Living Resources",2005.08817635271,88.5208397629801,4.05264157957985,NA,NA,NA,NA
"Living Resources",2005.11022044088,88.4297162362637,4.01053123962579,NA,NA,NA,NA
"Living Resources",2005.13226452906,88.3385950949059,3.96912209098036,NA,NA,NA,NA
"Living Resources",2005.15430861723,88.2474768159807,3.92843452040398,NA,NA,NA,NA
"Living Resources",2005.17635270541,88.1563618765581,3.88848776561098,NA,NA,NA,NA
"Living Resources",2005.19839679359,88.0652507537118,3.84929983850118,NA,NA,NA,NA
"Living Resources",2005.22044088176,87.974143924512,3.81088744935674,NA,NA,NA,NA
"Living Resources",2005.24248496994,87.8830418660324,3.77326593261636,NA,NA,NA,NA
"Living Resources",2005.26452905812,87.7919450553431,3.73644917485765,NA,NA,NA,NA
"Living Resources",2005.28657314629,87.7008539695179,3.70044954568562,NA,NA,NA,NA
"Living Resources",2005.30861723447,87.6097690856268,3.66527783223446,NA,NA,NA,NA
"Living Resources",2005.33066132265,87.5186908807437,3.6309431780429,NA,NA,NA,NA
"Living Resources",2005.35270541082,87.4276198319386,3.59745302705897,NA,NA,NA,NA
"Living Resources",2005.374749499,87.3365564162854,3.56481307356401,NA,NA,NA,NA
"Living Resources",2005.39679358717,87.245501110854,3.53302721878382,NA,NA,NA,NA
"Living Resources",2005.41883767535,87.1544543927183,3.50209753496619,NA,NA,NA,NA
"Living Resources",2005.44088176353,87.0634167389483,3.47202423766089,NA,NA,NA,NA
"Living Resources",2005.4629258517,86.9723886266179,3.44280566692594,NA,NA,NA,NA
"Living Resources",2005.48496993988,86.881370532798,3.4144382781188,NA,NA,NA,NA
"Living Resources",2005.50701402806,86.7903629345596,3.38691664289277,NA,NA,NA,NA
"Living Resources",2005.52905811623,86.6993663089766,3.36023346094191,NA,NA,NA,NA
"Living Resources",2005.55110220441,86.6083811331189,3.33437958296209,NA,NA,NA,NA
"Living Resources",2005.57314629259,86.5174078840604,3.30934404522318,NA,NA,NA,NA
"Living Resources",2005.59519038076,86.4264470388712,3.28511411604155,NA,NA,NA,NA
"Living Resources",2005.61723446894,86.335499074625,3.26167535436614,NA,NA,NA,NA
"Living Resources",2005.63927855711,86.2445644683919,3.23901168057898,NA,NA,NA,NA
"Living Resources",2005.66132264529,86.1536436972457,3.21710545953214,NA,NA,NA,NA
"Living Resources",2005.68336673347,86.0627372382565,3.19593759573478,NA,NA,NA,NA
"Living Resources",2005.70541082164,85.9718455684981,3.17548764053187,NA,NA,NA,NA
"Living Resources",2005.72745490982,85.8809691650405,3.15573391102069,NA,NA,NA,NA
"Living Resources",2005.749498998,85.7901085049575,3.13665362039446,NA,NA,NA,NA
"Living Resources",2005.77154308617,85.6992640653192,3.11822301932798,NA,NA,NA,NA
"Living Resources",2005.79358717435,85.6084363231994,3.10041754798532,NA,NA,NA,NA
"Living Resources",2005.81563126253,85.5176257556681,3.08321199818158,NA,NA,NA,NA
"Living Resources",2005.8376753507,85.4268328397992,3.06658068522208,NA,NA,NA,NA
"Living Resources",2005.85971943888,85.3360580526627,3.05049762892332,NA,NA,NA,NA
"Living Resources",2005.88176352705,85.2453018713324,3.0349367433375,NA,NA,NA,NA
"Living Resources",2005.90380761523,85.1545647728784,3.01987203471148,NA,NA,NA,NA
"Living Resources",2005.92585170341,85.0638472343744,3.00527780725235,NA,NA,NA,NA
"Living Resources",2005.94789579158,84.9731497328906,2.99112887630318,NA,NA,NA,NA
"Living Resources",2005.96993987976,84.8824727455006,2.97740078859205,NA,NA,NA,NA
"Living Resources",2005.99198396794,84.7918167492757,2.9640700492629,NA,NA,NA,NA
"Living Resources",2006.01402805611,84.701182497569,2.9511151111322,NA,NA,NA,NA
"Living Resources",2006.03607214429,84.6105743362136,2.93852566009333,NA,NA,NA,NA
"Living Resources",2006.05811623246,84.5199991233557,2.92629968625448,NA,NA,NA,NA
"Living Resources",2006.08016032064,84.4294637686969,2.91443658263473,NA,NA,NA,NA
"Living Resources",2006.10220440882,84.3389751819347,2.90293680886252,NA,NA,NA,NA
"Living Resources",2006.12424849699,84.2485402727704,2.89180169937186,NA,NA,NA,NA
"Living Resources",2006.14629258517,84.1581659509018,2.88103327578759,NA,NA,NA,NA
"Living Resources",2006.16833667335,84.0678591260301,2.87063406410918,NA,NA,NA,NA
"Living Resources",2006.19038076152,83.977626707853,2.86060691729708,NA,NA,NA,NA
"Living Resources",2006.2124248497,83.8874756060719,2.85095484387688,NA,NA,NA,NA
"Living Resources",2006.23446893788,83.7974127303844,2.84168084317297,NA,NA,NA,NA
"Living Resources",2006.25651302605,83.7074449904919,2.83278774779319,NA,NA,NA,NA
"Living Resources",2006.27855711423,83.6175792960919,2.82427807397862,NA,NA,NA,NA
"Living Resources",2006.3006012024,83.5278225568859,2.81615388043447,NA,NA,NA,NA
"Living Resources",2006.32264529058,83.4381816825715,2.80841663624201,NA,NA,NA,NA
"Living Resources",2006.34468937876,83.3486635828501,2.80106709844094,NA,NA,NA,NA
"Living Resources",2006.36673346693,83.2592751674192,2.7941051998426,NA,NA,NA,NA
"Living Resources",2006.38877755511,83.1700233459803,2.78752994760943,NA,NA,NA,NA
"Living Resources",2006.41082164329,83.0809150282309,2.78133933309225,NA,NA,NA,NA
"Living Resources",2006.43286573146,82.9919571238725,2.77553025337682,NA,NA,NA,NA
"Living Resources",2006.45490981964,82.9031565426036,2.77009844493372,NA,NA,NA,NA
"Living Resources",2006.47695390782,82.8145201941228,2.76503842971126,NA,NA,NA,NA
"Living Resources",2006.49899799599,82.7260549881314,2.76034347394483,NA,NA,NA,NA
"Living Resources",2006.52104208417,82.637767834327,2.75600555988952,NA,NA,NA,NA
"Living Resources",2006.54308617234,82.5496656424111,2.75201537061381,NA,NA,NA,NA
"Living Resources",2006.56513026052,82.4617553220813,2.74836228792007,NA,NA,NA,NA
"Living Resources",2006.5871743487,82.3740437830389,2.74503440338974,NA,NA,NA,NA
"Living Resources",2006.60921843687,82.2865379349815,2.7420185424822,NA,NA,NA,NA
"Living Resources",2006.63126252505,82.1992446876105,2.73930030155552,NA,NA,NA,NA
"Living Resources",2006.65330661323,82.1121709506237,2.73686409761896,NA,NA,NA,NA
"Living Resources",2006.6753507014,82.0253236337222,2.73469323057933,NA,NA,NA,NA
"Living Resources",2006.69739478958,81.9387096466038,2.73276995770134,NA,NA,NA,NA
"Living Resources",2006.71943887776,81.8523358989697,2.73107557997306,NA,NA,NA,NA
"Living Resources",2006.74148296593,81.7662093005177,2.72959054004629,NA,NA,NA,NA
"Living Resources",2006.76352705411,81.6803367609492,2.72829453141423,NA,NA,NA,NA
"Living Resources",2006.78557114228,81.5947251899617,2.72716661849091,NA,NA,NA,NA
"Living Resources",2006.80761523046,81.5093814972565,2.72618536727258,NA,NA,NA,NA
"Living Resources",2006.82965931864,81.4243125925314,2.72532898628627,NA,NA,NA,NA
"Living Resources",2006.85170340681,81.3395253854876,2.72457547756882,NA,NA,NA,NA
"Living Resources",2006.87374749499,81.255026785823,2.7239027974657,NA,NA,NA,NA
"Living Resources",2006.89579158317,81.1708237032386,2.72328902709622,NA,NA,NA,NA
"Living Resources",2006.91783567134,81.0869230474333,2.72271255239493,NA,NA,NA,NA
"Living Resources",2006.93987975952,81.0033317281055,2.72215225371011,NA,NA,NA,NA
"Living Resources",2006.9619238477,80.9200566549565,2.72158770501554,NA,NA,NA,NA
"Living Resources",2006.98396793587,80.8371047376841,2.72099938286952,NA,NA,NA,NA
"Living Resources",2007.00601202405,80.7544829144851,2.72036894989743,NA,NA,NA,NA
"Living Resources",2007.02805611222,80.672200905573,2.71968572711746,NA,NA,NA,NA
"Living Resources",2007.0501002004,80.5902735086675,2.71895207031944,NA,NA,NA,NA
"Living Resources",2007.07214428858,80.5087160618469,2.71817299039435,NA,NA,NA,NA
"Living Resources",2007.09418837675,80.4275439031931,2.71735471711998,NA,NA,NA,NA
"Living Resources",2007.11623246493,80.3467723707843,2.71650449289312,NA,NA,NA,NA
"Living Resources",2007.13827655311,80.2664168027024,2.71563037587102,NA,NA,NA,NA
"Living Resources",2007.16032064128,80.1864925370257,2.71474105240355,NA,NA,NA,NA
"Living Resources",2007.18236472946,80.107014911836,2.71384565866228,NA,NA,NA,NA
"Living Resources",2007.20440881764,80.0279992652116,2.7129536114001,NA,NA,NA,NA
"Living Resources",2007.22645290581,79.9494609352343,2.71207444780575,NA,NA,NA,NA
"Living Resources",2007.24849699399,79.8714152599826,2.71121767444804,NA,NA,NA,NA
"Living Resources",2007.27054108216,79.7938775775379,2.71039262533424,NA,NA,NA,NA
"Living Resources",2007.29258517034,79.716863225979,2.70960832913476,NA,NA,NA,NA
"Living Resources",2007.31462925852,79.6403875433873,2.70887338565017,NA,NA,NA,NA
"Living Resources",2007.33667334669,79.5644658678414,2.70819585161706,NA,NA,NA,NA
"Living Resources",2007.35871743487,79.4891135374229,2.70758313596448,NA,NA,NA,NA
"Living Resources",2007.38076152305,79.4143458902103,2.70704190464329,NA,NA,NA,NA
"Living Resources",2007.40280561122,79.3401782642853,2.70657799515619,NA,NA,NA,NA
"Living Resources",2007.4248496994,79.266625997727,2.70619634091521,NA,NA,NA,NA
"Living Resources",2007.44689378758,79.1937044286149,2.70590090554891,NA,NA,NA,NA
"Living Resources",2007.46893787575,79.1214288950305,2.70569462727081,NA,NA,NA,NA
"Living Resources",2007.49098196393,79.0498147350523,2.70557937340544,NA,NA,NA,NA
"Living Resources",2007.5130260521,78.9788772867619,2.7055559051503,NA,NA,NA,NA
"Living Resources",2007.53507014028,78.908631888238,2.70562385262928,NA,NA,NA,NA
"Living Resources",2007.55711422846,78.839093877562,2.70578170026929,NA,NA,NA,NA
"Living Resources",2007.57915831663,78.7702785928124,2.70602678250526,NA,NA,NA,NA
"Living Resources",2007.60120240481,78.7022013720709,2.70635528979248,NA,NA,NA,NA
"Living Resources",2007.62324649299,78.6348775534161,2.70676228487847,NA,NA,NA,NA
"Living Resources",2007.64529058116,78.5683224749294,2.70724172926159,NA,NA,NA,NA
"Living Resources",2007.66733466934,78.5025514746896,2.70778651974062,NA,NA,NA,NA
"Living Resources",2007.68937875751,78.437579890778,2.70838853493945,NA,NA,NA,NA
"Living Resources",2007.71142284569,78.3734230612734,2.70903869167507,NA,NA,NA,NA
"Living Resources",2007.73346693387,78.3100963242571,2.70972701102515,NA,NA,NA,NA
"Living Resources",2007.75551102204,78.2476150178079,2.71044269394571,NA,NA,NA,NA
