"Category","Year","fit","se.fit","inc.trend","dec.trend","threshold","se.threshold"
"Visitors",2011.41482965932,70430.5684894421,799.50162603939,70430.5684894421,NA,70430.5684894421,799.50162603939
"Visitors",2011.43687374749,70525.1931328385,798.171315434578,70525.1931328385,NA,70525.1931328385,798.171315434578
"Visitors",2011.45891783567,70619.175429597,796.983631486752,70619.175429597,NA,70619.175429597,796.983631486752
"Visitors",2011.48096192385,70712.4834308723,795.952307441406,70712.4834308723,NA,70712.4834308723,795.952307441406
"Visitors",2011.50300601202,70805.0851878227,795.08869566097,70805.0851878227,NA,70805.0851878227,795.08869566097
"Visitors",2011.5250501002,70896.9487516029,794.401652148081,70896.9487516029,NA,70896.9487516029,794.401652148081
"Visitors",2011.54709418838,70988.0421733714,793.89744610056,70988.0421733714,NA,70988.0421733714,793.89744610056
"Visitors",2011.56913827655,71078.3335042829,793.579696081599,71078.3335042829,NA,71078.3335042829,793.579696081599
"Visitors",2011.59118236473,71167.7907954957,793.449333985287,71167.7907954957,NA,71167.7907954957,793.449333985287
"Visitors",2011.61322645291,71256.3820981645,793.504597518142,71256.3820981645,NA,71256.3820981645,793.504597518142
"Visitors",2011.63527054108,71344.0754634479,793.741051422954,71344.0754634479,NA,71344.0754634479,793.741051422954
"Visitors",2011.65731462926,71430.8389425003,794.151637167843,71430.8389425003,NA,71430.8389425003,794.151637167843
"Visitors",2011.67935871743,71516.6405864804,794.726750335493,71516.6405864804,NA,71516.6405864804,794.726750335493
"Visitors",2011.70140280561,71601.4484465426,795.454344499548,71601.4484465426,NA,71601.4484465426,795.454344499548
"Visitors",2011.72344689379,71685.2305738446,796.320059989715,71685.2305738446,NA,71685.2305738446,796.320059989715
"Visitors",2011.74549098196,71767.9550195438,797.307375640812,71767.9550195438,NA,71767.9550195438,797.307375640812
"Visitors",2011.76753507014,71849.5898347949,798.397781408509,71849.5898347949,NA,71849.5898347949,798.397781408509
"Visitors",2011.78957915832,71930.1030707562,799.570969622762,71930.1030707562,NA,71930.1030707562,799.570969622762
"Visitors",2011.81162324649,72009.4627785826,800.805042641424,72009.4627785826,NA,72009.4627785826,800.805042641424
"Visitors",2011.83366733467,72087.6370094324,802.076734760126,72087.6370094324,NA,72087.6370094324,802.076734760126
"Visitors",2011.85571142285,72164.5938144602,803.361646421432,72164.5938144602,NA,72164.5938144602,803.361646421432
"Visitors",2011.87775551102,72240.3012448245,804.634489039717,72240.3012448245,NA,72240.3012448245,804.634489039717
"Visitors",2011.8997995992,72314.72735168,805.869339103314,72314.72735168,NA,72314.72735168,805.869339103314
"Visitors",2011.92184368737,72387.8401861851,807.039900622033,72387.8401861851,NA,72387.8401861851,807.039900622033
"Visitors",2011.94388777555,72459.6077994945,808.119775441237,72459.6077994945,NA,72459.6077994945,808.119775441237
"Visitors",2011.96593186373,72529.9982427665,809.082741433484,72529.9982427665,NA,72529.9982427665,809.082741433484
"Visitors",2011.9879759519,72598.979567156,809.903039091806,72598.979567156,NA,72598.979567156,809.903039091806
"Visitors",2012.01002004008,72666.5206134658,810.556147987353,72666.5206134658,NA,72666.5206134658,810.556147987353
"Visitors",2012.03206412826,72732.612938993,811.032496227937,72732.612938993,NA,72732.612938993,811.032496227937
"Visitors",2012.05410821643,72797.2736792071,811.339661585087,72797.2736792071,NA,NA,NA
"Visitors",2012.07615230461,72860.521334081,811.487612101799,72860.521334081,NA,NA,NA
"Visitors",2012.09819639279,72922.3744035901,811.487633107402,72922.3744035901,NA,NA,NA
"Visitors",2012.12024048096,72982.8513877073,811.352094365644,72982.8513877073,NA,72982.8513877073,811.352094365644
"Visitors",2012.14228456914,73041.970786408,811.094230605152,NA,NA,NA,NA
"Visitors",2012.16432865731,73099.7510996651,810.727934110379,NA,NA,NA,NA
"Visitors",2012.18637274549,73156.2108274534,810.267558261593,NA,NA,NA,NA
"Visitors",2012.20841683367,73211.3684697476,809.727731125887,NA,NA,NA,NA
"Visitors",2012.23046092184,73265.2425265207,809.123178412441,NA,NA,NA,NA
"Visitors",2012.25250501002,73317.8514977481,808.468555311403,NA,NA,NA,NA
"Visitors",2012.2745490982,73369.2138834026,807.778286931971,NA,NA,NA,NA
"Visitors",2012.29659318637,73419.3481834596,807.066417238771,NA,NA,NA,NA
"Visitors",2012.31863727455,73468.2728978921,806.346466554231,NA,NA,NA,NA
"Visitors",2012.34068136273,73516.0065266754,805.631297843243,NA,NA,NA,NA
"Visitors",2012.3627254509,73562.5675697825,804.932992125453,NA,NA,NA,NA
"Visitors",2012.38476953908,73607.9745271887,804.262733464433,NA,NA,NA,NA
"Visitors",2012.40681362725,73652.245898867,803.630704062399,NA,NA,NA,NA
"Visitors",2012.42885771543,73695.4001847926,803.045990040815,NA,NA,NA,NA
"Visitors",2012.45090180361,73737.4558849388,802.516498511616,NA,NA,NA,NA
"Visitors",2012.47294589178,73778.4314992805,802.048886540147,NA,NA,NA,NA
"Visitors",2012.49498997996,73818.345527791,801.648502570605,NA,NA,NA,NA
"Visitors",2012.51703406814,73857.2164704453,801.319340829338,NA,NA,NA,NA
"Visitors",2012.53907815631,73895.0628272168,801.064009144145,NA,NA,NA,NA
"Visitors",2012.56112224449,73931.9030980805,800.883710521524,NA,NA,NA,NA
"Visitors",2012.58316633267,73967.7557830096,800.778238714094,NA,NA,NA,NA
"Visitors",2012.60521042084,74002.639381979,800.745987891573,NA,NA,NA,NA
"Visitors",2012.62725450902,74036.5723949623,800.783976406354,NA,NA,NA,NA
"Visitors",2012.64929859719,74069.5733219343,800.887884524754,NA,NA,NA,NA
"Visitors",2012.67134268537,74101.6606628684,801.052105882556,NA,NA,NA,NA
"Visitors",2012.69338677355,74132.8529177391,801.269812324408,NA,NA,NA,NA
"Visitors",2012.71543086172,74163.1685865208,801.53303170464,NA,NA,NA,NA
"Visitors",2012.7374749499,74192.6261691872,801.832738167278,NA,NA,NA,NA
"Visitors",2012.75951903808,74221.2441657129,802.158954387488,NA,NA,NA,NA
"Visitors",2012.78156312625,74249.0410760715,802.500865248104,NA,NA,NA,NA
"Visitors",2012.80360721443,74276.0354002378,802.846942443976,NA,NA,NA,NA
"Visitors",2012.82565130261,74302.2456381853,803.185079554419,NA,NA,NA,NA
"Visitors",2012.84769539078,74327.6902898887,803.502737198414,NA,NA,NA,NA
"Visitors",2012.86973947896,74352.3878553217,803.787097987304,NA,NA,NA,NA
"Visitors",2012.89178356713,74376.3568344589,804.025231113909,NA,NA,NA,NA
"Visitors",2012.91382765531,74399.615727274,804.204266560911,NA,NA,NA,NA
"Visitors",2012.93587174349,74422.1830337415,804.311579073111,NA,NA,NA,NA
"Visitors",2012.95791583166,74444.0772538351,804.334982212997,NA,NA,NA,NA
"Visitors",2012.97995991984,74465.3168875296,804.262933003072,NA,NA,NA,NA
"Visitors",2013.00200400802,74485.9204380477,804.084751287643,NA,NA,NA,NA
"Visitors",2013.02404809619,74505.9120100877,803.796744584314,NA,NA,NA,NA
"Visitors",2013.04609218437,74525.3328019427,803.414243477147,NA,NA,NA,NA
"Visitors",2013.06813627255,74544.2272610218,802.956557149282,NA,NA,NA,NA
"Visitors",2013.09018036072,74562.6398347333,802.443256102757,NA,NA,NA,NA
"Visitors",2013.1122244489,74580.614970486,801.893920422516,NA,NA,NA,NA
"Visitors",2013.13426853707,74598.1971156884,801.327899436887,NA,NA,NA,NA
"Visitors",2013.15631262525,74615.4307177493,800.764082626572,NA,NA,NA,NA
"Visitors",2013.17835671343,74632.3602240776,800.220681963705,NA,NA,NA,NA
"Visitors",2013.2004008016,74649.0300820815,799.715026158012,NA,NA,NA,NA
"Visitors",2013.22244488978,74665.4847391699,799.263367543046,NA,NA,NA,NA
"Visitors",2013.24448897796,74681.7686427513,798.880702543701,NA,NA,NA,NA
"Visitors",2013.26653306613,74697.9262402348,798.580606821361,NA,NA,NA,NA
"Visitors",2013.28857715431,74714.0019790284,798.375086289515,NA,NA,NA,NA
"Visitors",2013.31062124249,74730.0403065413,798.274445228738,NA,NA,NA,NA
"Visitors",2013.33266533066,74746.0856701819,798.287172703127,NA,NA,NA,NA
"Visitors",2013.35470941884,74762.182517359,798.419848392993,NA,NA,NA,NA
"Visitors",2013.37675350701,74778.375295481,798.677068815099,NA,NA,NA,NA
"Visitors",2013.39879759519,74794.7084519569,799.06139470773,NA,NA,NA,NA
"Visitors",2013.42084168337,74811.2264341951,799.573320123941,NA,NA,NA,NA
"Visitors",2013.44288577154,74827.9736896044,800.211263512817,NA,NA,NA,NA
"Visitors",2013.46492985972,74844.9946655934,800.971580788361,NA,NA,NA,NA
"Visitors",2013.4869739479,74862.3338095708,801.848600103312,NA,NA,NA,NA
"Visitors",2013.50901803607,74880.0355689452,802.834677772901,NA,NA,NA,NA
"Visitors",2013.53106212425,74898.1443911254,803.920274546247,NA,NA,NA,NA
"Visitors",2013.55310621242,74916.7047235198,805.094051210773,NA,NA,NA,NA
"Visitors",2013.5751503006,74935.7610135374,806.342982348866,NA,NA,NA,NA
"Visitors",2013.59719438878,74955.3577085863,807.652486952126,NA,NA,NA,NA
"Visitors",2013.61923847695,74975.5392560758,809.006574542976,NA,NA,NA,NA
"Visitors",2013.64128256513,74996.3501034143,810.388005457015,NA,NA,NA,NA
"Visitors",2013.66332665331,75017.8346980104,811.778464002915,NA,NA,NA,NA
"Visitors",2013.68537074148,75040.0374872729,813.158743337232,NA,NA,NA,NA
"Visitors",2013.70741482966,75063.0029186101,814.508941063736,NA,NA,NA,NA
"Visitors",2013.72945891784,75086.7754394313,815.80866478778,NA,NA,NA,NA
"Visitors",2013.75150300601,75111.3994971444,817.037247116226,NA,NA,NA,NA
"Visitors",2013.77354709419,75136.9195391588,818.173969888516,NA,NA,NA,NA
"Visitors",2013.79559118236,75163.3800128826,819.198297746616,NA,NA,NA,NA
"Visitors",2013.81763527054,75190.8253657248,820.090121494624,NA,NA,NA,NA
"Visitors",2013.83967935872,75219.3000450936,820.830012056124,NA,NA,NA,NA
"Visitors",2013.86172344689,75248.8484983983,821.399486204987,NA,NA,NA,NA
"Visitors",2013.88376753507,75279.5151730471,821.781285614888,NA,NA,NA,NA
"Visitors",2013.90581162325,75311.344516449,821.959671140998,NA,NA,NA,NA
"Visitors",2013.92785571142,75344.3809760122,821.920734604875,NA,NA,NA,NA
"Visitors",2013.9498997996,75378.6689991459,821.652730694131,NA,NA,NA,NA
"Visitors",2013.97194388778,75414.253033258,821.146431897518,NA,NA,NA,NA
"Visitors",2013.99398797595,75451.1775257582,820.395509659937,NA,NA,NA,NA
"Visitors",2014.01603206413,75489.4810137263,819.39932716229,NA,NA,NA,NA
"Visitors",2014.0380761523,75529.1464979407,818.182916612363,NA,NA,NA,NA
"Visitors",2014.06012024048,75570.126550225,816.785658655303,NA,NA,NA,NA
"Visitors",2014.08216432866,75612.3734307264,815.248384569265,NA,NA,NA,NA
"Visitors",2014.10420841683,75655.8393995911,813.612765312692,NA,NA,NA,NA
"Visitors",2014.12625250501,75700.4767169658,811.920835633482,NA,NA,NA,NA
"Visitors",2014.14829659319,75746.2376429981,810.214523678302,NA,NA,NA,NA
"Visitors",2014.17034068136,75793.0744378335,808.535184999635,NA,NA,NA,NA
"Visitors",2014.19238476954,75840.9393616197,806.923141205147,NA,NA,NA,NA
"Visitors",2014.21442885772,75889.7846745026,805.417224821576,NA,NA,NA,NA
"Visitors",2014.23647294589,75939.5626366296,804.054333213839,NA,NA,NA,NA
"Visitors",2014.25851703407,75990.2255081467,802.868995564272,NA,NA,NA,NA
"Visitors",2014.28056112224,76041.7255492015,801.892957920446,NA,NA,NA,NA
"Visitors",2014.30260521042,76094.0150199396,801.154792107323,NA,NA,NA,NA
"Visitors",2014.3246492986,76147.0461805087,800.679534814854,NA,NA,NA,NA
"Visitors",2014.34669338677,76200.7712910548,800.488363368862,NA,NA,NA,NA
"Visitors",2014.36873747495,76255.1426117251,800.598314540421,NA,NA,NA,NA
"Visitors",2014.39078156313,76310.1124026658,801.022052234854,NA,NA,NA,NA
"Visitors",2014.4128256513,76365.6329240245,801.76768903907,NA,NA,NA,NA
"Visitors",2014.43486973948,76421.6564359465,802.838665434575,NA,NA,NA,NA
"Visitors",2014.45691382766,76478.13519858,804.233689066842,NA,NA,NA,NA
"Visitors",2014.47895791583,76535.0214720706,805.946734883061,NA,NA,NA,NA
"Visitors",2014.50100200401,76592.2675165658,807.967105309191,NA,NA,NA,NA
"Visitors",2014.52304609218,76649.8255922112,810.279548033525,NA,NA,NA,NA
"Visitors",2014.54509018036,76707.647959155,812.864427500493,NA,NA,NA,NA
"Visitors",2014.56713426854,76765.6868775426,815.697944975153,NA,NA,NA,NA
"Visitors",2014.58917835671,76823.8946075211,818.752401087044,NA,NA,NA,NA
"Visitors",2014.61122244489,76882.2234092379,821.996494137923,NA,NA,NA,NA
"Visitors",2014.63326653307,76940.6255428385,825.395647180388,NA,NA,76940.6255428385,825.395647180388
"Visitors",2014.65531062124,76999.0532684709,828.912356932753,NA,NA,NA,NA
"Visitors",2014.67735470942,77057.4588462805,832.506557958357,NA,NA,NA,NA
"Visitors",2014.6993987976,77115.7945364154,836.135996163939,NA,NA,NA,NA
"Visitors",2014.72144288577,77174.0125990209,839.756606501175,NA,NA,NA,NA
"Visitors",2014.74348697395,77232.0652942448,843.322890738207,NA,NA,NA,NA
"Visitors",2014.76553106212,77289.9048822331,846.788292239813,NA,NA,NA,NA
"Visitors",2014.7875751503,77347.483623133,850.105565818703,NA,NA,NA,NA
"Visitors",2014.80961923848,77404.7537770904,853.227141846013,NA,NA,NA,NA
"Visitors",2014.83166332665,77461.6676042533,856.105484920294,NA,NA,NA,NA
"Visitors",2014.85370741483,77518.1773647671,858.693448464684,NA,NA,NA,NA
"Visitors",2014.87575150301,77574.2353187796,860.944627658548,NA,NA,NA,NA
"Visitors",2014.89779559118,77629.7937264364,862.813714106648,NA,NA,NA,NA
"Visitors",2014.91983967936,77684.8048478852,864.256856630192,77684.8048478852,NA,NA,NA
"Visitors",2014.94188376754,77739.2209432719,865.232033545494,77739.2209432719,NA,NA,NA
"Visitors",2014.96392785571,77792.9942727442,865.699442807011,77792.9942727442,NA,NA,NA
"Visitors",2014.98597194389,77846.0770964475,865.621917462815,NA,NA,NA,NA
"Visitors",2015.00801603206,77898.422192905,864.965755024115,NA,NA,NA,NA
"Visitors",2015.03006012024,77950.0076033276,863.719485562528,NA,NA,NA,NA
"Visitors",2015.05210420842,78000.8474931977,861.902921691601,NA,NA,NA,NA
"Visitors",2015.07414829659,78050.9588061647,859.542999489572,NA,NA,NA,NA
"Visitors",2015.09619238477,78100.3584858766,856.67151598087,NA,NA,NA,NA
"Visitors",2015.11823647295,78149.0634759834,853.324928877245,NA,NA,NA,NA
"Visitors",2015.14028056112,78197.0907201329,849.544191825272,NA,NA,NA,NA
"Visitors",2015.1623246493,78244.457161975,845.374617077922,NA,NA,NA,NA
"Visitors",2015.18436873747,78291.1797451577,840.865757250096,NA,NA,NA,NA
"Visitors",2015.20641282565,78337.2754133309,836.071297386505,NA,NA,NA,NA
"Visitors",2015.22845691383,78382.7611101426,831.048947981699,NA,NA,78382.7611101426,831.048947981699
"Visitors",2015.250501002,78427.6537792425,825.860328871521,NA,NA,NA,NA
"Visitors",2015.27254509018,78471.9703642789,820.570833119589,NA,NA,NA,NA
"Visitors",2015.29458917836,78515.7278089011,815.249459220938,NA,NA,NA,NA
"Visitors",2015.31663326653,78558.9430567575,809.968599254905,NA,NA,NA,NA
"Visitors",2015.33867735471,78601.633051498,804.803770169088,NA,NA,NA,NA
"Visitors",2015.36072144289,78643.8147367704,799.833275357175,NA,NA,NA,NA
"Visitors",2015.38276553106,78685.5050562245,795.137784289639,NA,NA,NA,NA
"Visitors",2015.40480961924,78726.7209535085,790.799819408708,NA,NA,NA,NA
"Visitors",2015.42685370741,78767.4793722721,786.903142000933,NA,NA,NA,NA
"Visitors",2015.44889779559,78807.7972561633,783.532032500732,NA,NA,NA,NA
"Visitors",2015.47094188377,78847.6915488321,780.770465728844,NA,NA,NA,NA
"Visitors",2015.49298597194,78887.1791939265,778.701187896434,NA,NA,NA,NA
"Visitors",2015.51503006012,78926.2771350959,777.404709565354,NA,NA,NA,NA
"Visitors",2015.5370741483,78965.0023159887,776.958236709476,NA,NA,NA,NA
"Visitors",2015.55911823647,79003.3716802544,777.434569897766,NA,NA,NA,NA
"Visitors",2015.58116232465,79041.402171542,778.901008575113,NA,NA,NA,NA
"Visitors",2015.60320641283,79079.1107334998,781.418302513425,NA,NA,NA,NA
"Visitors",2015.625250501,79116.5143097774,785.03969485743,NA,NA,NA,NA
"Visitors",2015.64729458918,79153.6298440229,789.81010012378,NA,NA,NA,NA
"Visitors",2015.66933867735,79190.4742798861,795.765455726209,NA,NA,NA,NA
"Visitors",2015.69138276553,79227.0645610152,802.932277263614,NA,NA,NA,NA
"Visitors",2015.71342685371,79263.4176310597,811.327436614412,NA,NA,NA,NA
"Visitors",2015.73547094188,79299.550433668,820.958168926414,NA,NA,NA,NA
"Visitors",2015.75751503006,79335.4799124896,831.822301265314,NA,NA,NA,NA
"Visitors",2015.77955911824,79371.2230111727,843.908683377088,NA,NA,NA,NA
"Visitors",2015.80160320641,79406.7966733671,857.197790964192,NA,NA,NA,NA
"Visitors",2015.82364729459,79442.2178427208,871.662464889901,NA,NA,NA,NA
"Visitors",2015.84569138277,79477.5034628835,887.268746203204,NA,NA,NA,NA
"Visitors",2015.86773547094,79512.6704775034,903.976766689183,NA,NA,NA,NA
"Visitors",2015.88977955912,79547.7358302299,921.741657349179,NA,NA,NA,NA
"Visitors",2015.91182364729,79582.7164647118,940.514442035268,NA,NA,NA,NA
"Visitors",2015.93386773547,79617.6293245982,960.242889620533,NA,NA,NA,NA
"Visitors",2015.95591182365,79652.4913535375,980.872304748782,NA,NA,NA,NA
"Visitors",2015.97795591182,79687.3194951794,1002.34624376038,NA,NA,NA,NA
"Visitors",2016,79722.130693172,1024.60714830178,NA,NA,NA,NA
"Living Resources",2005,2.07875456747312,0.0277002042641889,NA,NA,NA,NA
"Living Resources",2005.02204408818,2.07761950119321,0.0272206003373068,NA,NA,NA,NA
"Living Resources",2005.04408817635,2.07648476388015,0.0267536082946701,NA,NA,NA,NA
"Living Resources",2005.06613226453,2.07535068450081,0.0262999856849871,NA,NA,NA,NA
"Living Resources",2005.08817635271,2.07421759202204,0.0258604698028376,NA,NA,NA,NA
"Living Resources",2005.11022044088,2.0730858154107,0.0254357722172383,NA,NA,NA,NA
"Living Resources",2005.13226452906,2.07195568363363,0.0250265728508164,NA,NA,NA,NA
"Living Resources",2005.15430861723,2.07082752565771,0.0246335136556056,NA,NA,NA,NA
"Living Resources",2005.17635270541,2.06970167044979,0.0242571919529257,NA,NA,NA,NA
"Living Resources",2005.19839679359,2.06857844697672,0.0238981535284363,NA,NA,NA,NA
"Living Resources",2005.22044088176,2.06745818420536,0.0235568855971901,NA,NA,NA,NA
"Living Resources",2005.24248496994,2.06634121110257,0.0232338097770762,NA,NA,NA,NA
"Living Resources",2005.26452905812,2.0652278566352,0.0229292752298751,NA,NA,NA,NA
"Living Resources",2005.28657314629,2.06411844977012,0.0226435521464663,NA,NA,NA,NA
"Living Resources",2005.30861723447,2.06301331947416,0.0223768257638072,NA,NA,NA,NA
"Living Resources",2005.33066132265,2.06191279471422,0.0221291911053689,NA,NA,NA,NA
"Living Resources",2005.35270541082,2.06081720445711,0.0219006486315949,NA,NA,NA,NA
"Living Resources",2005.374749499,2.05972687766972,0.021691100972589,NA,NA,NA,NA
"Living Resources",2005.39679358717,2.05864214331888,0.0215003508907949,NA,NA,NA,NA
"Living Resources",2005.41883767535,2.05756333037148,0.0213281005882269,NA,NA,NA,NA
"Living Resources",2005.44088176353,2.05649076779435,0.0211739524317161,NA,NA,NA,NA
"Living Resources",2005.4629258517,2.05542478455436,0.0210374111234773,NA,NA,NA,NA
"Living Resources",2005.48496993988,2.05436570961836,0.0209178872953374,NA,NA,NA,NA
"Living Resources",2005.50701402806,2.0533138719532,0.0208147024568207,NA,NA,NA,NA
"Living Resources",2005.52905811623,2.05226960052576,0.0207270951827084,NA,NA,NA,NA
"Living Resources",2005.55110220441,2.05123322430287,0.0206542283877162,NA,NA,NA,NA
"Living Resources",2005.57314629259,2.0502050722514,0.0205951975068138,NA,NA,NA,NA
"Living Resources",2005.59519038076,2.0491854733382,0.0205490393807201,NA,NA,NA,NA
"Living Resources",2005.61723446894,2.04817475653015,0.0205147416380897,NA,NA,NA,NA
"Living Resources",2005.63927855711,2.04717325079407,0.020491252368322,NA,NA,NA,NA
"Living Resources",2005.66132264529,2.04618128509685,0.0204774898909242,NA,NA,NA,NA
"Living Resources",2005.68336673347,2.04519918840532,0.0204723524471741,NA,NA,NA,NA
"Living Resources",2005.70541082164,2.04422728968637,0.0204747276655929,NA,NA,NA,NA
"Living Resources",2005.72745490982,2.04326591790681,0.0204835016822526,NA,NA,NA,NA
"Living Resources",2005.749498998,2.04231540203354,0.0204975678282421,NA,NA,NA,NA
"Living Resources",2005.77154308617,2.04137607103339,0.0205158348278381,NA,NA,NA,NA
"Living Resources",2005.79358717435,2.04044825387324,0.0205372344806584,NA,NA,NA,NA
"Living Resources",2005.81563126253,2.03953227951992,0.0205607288281664,NA,NA,NA,NA
"Living Resources",2005.8376753507,2.03862847694031,0.0205853168287061,NA,NA,NA,NA
"Living Resources",2005.85971943888,2.03773717510124,0.0206100405854141,NA,NA,NA,NA
"Living Resources",2005.88176352705,2.0368587029696,0.0206339911877784,NA,NA,NA,NA
"Living Resources",2005.90380761523,2.03599338951222,0.020656314240588,NA,NA,NA,NA
"Living Resources",2005.92585170341,2.03514156369598,0.0206762151637037,NA,NA,NA,NA
"Living Resources",2005.94789579158,2.03430355448771,0.0206929643530435,NA,NA,NA,NA
"Living Resources",2005.96993987976,2.03347969085429,0.0207059022977184,NA,NA,NA,NA
"Living Resources",2005.99198396794,2.03267030176256,0.0207144447508345,NA,NA,NA,NA
"Living Resources",2006.01402805611,2.03187567675668,0.0207181164772526,NA,NA,NA,NA
"Living Resources",2006.03607214429,2.03109559277072,0.0207168930308364,NA,NA,NA,NA
"Living Resources",2006.05811623246,2.03032946825647,0.0207110740237174,NA,NA,NA,NA
"Living Resources",2006.08016032064,2.02957671430993,0.0207010171385311,NA,NA,NA,NA
"Living Resources",2006.10220440882,2.02883674202704,0.0206871240737391,NA,NA,NA,NA
"Living Resources",2006.12424849699,2.02810896250378,0.0206698323266166,NA,NA,NA,NA
"Living Resources",2006.14629258517,2.02739278683611,0.0206496074092175,NA,NA,NA,NA
"Living Resources",2006.16833667335,2.02668762612001,0.0206269354472221,NA,NA,NA,NA
"Living Resources",2006.19038076152,2.02599289145144,0.020602316120924,NA,NA,NA,NA
"Living Resources",2006.2124248497,2.02530799392638,0.0205762559172588,NA,NA,NA,NA
"Living Resources",2006.23446893788,2.02463234464078,0.0205492616714434,NA,NA,NA,NA
"Living Resources",2006.25651302605,2.02396535469062,0.0205218343863118,NA,NA,NA,NA
"Living Resources",2006.27855711423,2.02330643517187,0.0204944633265435,NA,NA,NA,NA
"Living Resources",2006.3006012024,2.0226549971805,0.0204676203935532,NA,NA,NA,NA
"Living Resources",2006.32264529058,2.02201045181246,0.0204417547945619,NA,NA,NA,NA
"Living Resources",2006.34468937876,2.02137221016375,0.0204172880261836,NA,NA,NA,NA
"Living Resources",2006.36673346693,2.02073968333031,0.0203946091984622,NA,NA,NA,NA
"Living Resources",2006.38877755511,2.02011228240812,0.0203740707295857,NA,NA,NA,NA
"Living Resources",2006.41082164329,2.01948941849315,0.0203559844442693,NA,NA,NA,NA
"Living Resources",2006.43286573146,2.01887050268136,0.020340618110007,NA,NA,NA,NA
"Living Resources",2006.45490981964,2.01825494606873,0.0203281924449234,NA,NA,NA,NA
"Living Resources",2006.47695390782,2.01764215975122,0.0203188786289081,NA,NA,NA,NA
"Living Resources",2006.49899799599,2.01703155482481,0.020312796346097,NA,NA,NA,NA
"Living Resources",2006.52104208417,2.01642254238545,0.0203100123818097,NA,NA,NA,NA
"Living Resources",2006.54308617234,2.01581453352912,0.0203105397909408,NA,NA,NA,NA
"Living Resources",2006.56513026052,2.01520693935178,0.0203143376478568,NA,NA,NA,NA
"Living Resources",2006.5871743487,2.01459917094942,0.0203213113803992,NA,NA,NA,NA
"Living Resources",2006.60921843687,2.01399063941798,0.0203313136830012,NA,NA,NA,NA
"Living Resources",2006.63126252505,2.01338075585344,0.0203441459965725,NA,NA,NA,NA
"Living Resources",2006.65330661323,2.01276893135178,0.0203595605360575,NA,NA,NA,NA
"Living Resources",2006.6753507014,2.01215457700895,0.0203772628407396,NA,NA,NA,NA
"Living Resources",2006.69739478958,2.01153710392093,0.0203969148177594,NA,NA,NA,NA
"Living Resources",2006.71943887776,2.01091592318369,0.0204181382461051,NA,NA,NA,NA
"Living Resources",2006.74148296593,2.01029044589319,0.0204405187067294,NA,NA,NA,NA
"Living Resources",2006.76352705411,2.0096600831454,0.0204636099044424,NA,NA,NA,NA
"Living Resources",2006.78557114228,2.00902424603629,0.0204869383489237,NA,NA,NA,NA
"Living Resources",2006.80761523046,2.00838234566183,0.0205100083654232,NA,NA,NA,NA
"Living Resources",2006.82965931864,2.00773379311799,0.0205323074104861,NA,NA,NA,NA
"Living Resources",2006.85170340681,2.00707799950074,0.0205533116740874,NA,NA,NA,NA
"Living Resources",2006.87374749499,2.00641437590603,0.0205724919568182,NA,NA,NA,NA
"Living Resources",2006.89579158317,2.00574233342986,0.020589319818973,NA,NA,NA,NA
"Living Resources",2006.91783567134,2.00506128316817,0.020603274007413,NA,NA,NA,NA
"Living Resources",2006.93987975952,2.00437063621694,0.0206138471756898,NA,NA,NA,NA
"Living Resources",2006.9619238477,2.00366980367214,0.0206205529229807,NA,NA,NA,NA
"Living Resources",2006.98396793587,2.00295819662973,0.020622933187688,NA,NA,NA,NA
"Living Resources",2007.00601202405,2.00223522920753,0.0206205681051565,NA,NA,NA,NA
"Living Resources",2007.02805611222,2.00150061054372,0.020613283917413,NA,NA,NA,NA
"Living Resources",2007.0501002004,2.00075458822235,0.0206013264010434,NA,NA,NA,NA
"Living Resources",2007.07214428858,1.99999746713031,0.0205850294076518,NA,NA,NA,NA
"Living Resources",2007.09418837675,1.99922955215455,0.0205647683493964,NA,NA,NA,NA
"Living Resources",2007.11623246493,1.99845114818197,0.0205409530627645,NA,NA,NA,NA
"Living Resources",2007.13827655311,1.99766256009951,0.0205140210385769,NA,NA,NA,NA
"Living Resources",2007.16032064128,1.99686409279408,0.0204844309731118,NA,NA,NA,NA
"Living Resources",2007.18236472946,1.99605605115262,0.020452656602715,NA,NA,NA,NA
"Living Resources",2007.20440881764,1.99523874006202,0.0204191807920166,NA,NA,NA,NA
"Living Resources",2007.22645290581,1.99441246440923,0.0203844898537786,NA,NA,NA,NA
"Living Resources",2007.24849699399,1.99357752908116,0.0203490680862576,NA,NA,NA,NA
"Living Resources",2007.27054108216,1.99273423896474,0.0203133925217,NA,NA,NA,NA
"Living Resources",2007.29258517034,1.99188289894688,0.0202779278869688,NA,NA,NA,NA
"Living Resources",2007.31462925852,1.99102381391452,0.0202431217842734,NA,NA,NA,NA
"Living Resources",2007.33667334669,1.99015728875456,0.020209400106276,NA,NA,NA,NA
"Living Resources",2007.35871743487,1.98928362835395,0.0201771627054257,NA,NA,NA,NA
"Living Resources",2007.38076152305,1.98840313759958,0.0201467793419611,NA,NA,NA,NA
"Living Resources",2007.40280561122,1.98751612137839,0.0201185859385869,NA,NA,NA,NA
"Living Resources",2007.4248496994,1.98662288457731,0.0200928811721279,NA,NA,NA,NA
"Living Resources",2007.44689378758,1.98572373208324,0.0200699234335314,NA,NA,NA,NA
"Living Resources",2007.46893787575,1.98481896878312,0.0200499281872538,NA,NA,NA,NA
