"","SITEVISITID","METHOD","OBS_YEAR","REGION","REGION_NAME","ISLAND","ANALYSIS_SCHEME","ANALYSIS_YEAR","SEC_NAME","SITE","DATE_","REEF_ZONE","DEPTH_BIN","LATITUDE","LONGITUDE","DEPTH","HARD_CORAL","MA","CCA","SAND","OTHER_BENTHIC","ComplexityValue","MEAN_SH","SD_SH_DIFF","MAX_HEIGHT","nCounts","nReps","FMP","PIS","RBC","RBP","RBR","RCO","RGR","RLP","ROF","RPA","RPB","RSP","SHR","UKU","TotFish" 
"312",13319,"nSPC",2019,"MHI","Main Hawaiian Islands","Oahu","RAMP_BASIC","2019","OAH_NORTH","OAH-03416",2019-08-03 12:00:00,"Forereef","Mid",21.697589,-158.032571,10.25,1,8,0.5,1,89.5,NA,0.1,0,0.19,2,1,0.00440621679918576,0,0.133515854322838,0,0,0,0.0237006411578697,0,3.2083069562398,0,0,0.0283966371530468,0,0,3.39832630567274
"313",13320,"nSPC",2019,"MHI","Main Hawaiian Islands","Oahu","RAMP_BASIC","2019","OAH_NORTH","OAH-03429",2019-08-03 12:00:00,"Forereef","Shallow",21.675311,-158.045836,5.05,4,11.5,2,10,72.5,NA,0.18125,0.193337868115088,0.87,2,1,0,0,0.147824903119164,0.0049238538697042,0,0,0.0378328690202472,0,1.19805764382135,0,0,0.131033325680511,0,0,1.51967259551098
"314",13321,"nSPC",2019,"MHI","Main Hawaiian Islands","Oahu","RAMP_BASIC","2019","OAH_NORTH","OAH-03430",2019-08-03 12:00:00,"Forereef","Shallow",21.625585,-158.077834,2.55,2,14,1.5,4,78.5,NA,0.227,0.175263652791615,0.75,2,1,0,0,1.40345432036244,0.603404521525357,0.977365265145701,0.0120291513290958,2.99220488845312,0,2.61430517513137,0,0.02557683597464,0.00934388060562978,0,0,8.63768403852735
"315",13322,"nSPC",2019,"MHI","Main Hawaiian Islands","Oahu","RAMP_BASIC","2019","OAH_NORTH","OAH-03414",2019-08-03 12:00:00,"Forereef","Mid",21.617529,-158.103473,11.3,6.5,1.5,2,0.5,89.5,NA,0.17275,0.279159560353377,2,2,1,0,3.60109884749678,9.86263131393537,2.27391904847567,0.887256502534976,0.0261296657672941,13.4243380730749,13.2454387083943,5.32188712367836,14.8127750851827,1.31235695922621,11.2994193542368,0,0,76.0672506820035
"316",13323,"nSPC",2019,"MHI","Main Hawaiian Islands","Oahu","RAMP_BASIC","2019","OAH_NORTH","OAH-03006",2019-08-03 12:00:00,"Forereef","Deep",21.704092,-158.024082,22.1,1.25,6.75,2,1,89,NA,0.72875,0.724297960262187,3.245,2,1,0,0,0.534332597068554,0,1.73521320000653,0,29.4593811423374,0,5.15371123346369,0,0,0.649004736499226,0,0,37.5316429093754
"317",13324,"nSPC",2019,"MHI","Main Hawaiian Islands","Oahu","RAMP_BASIC","2019","OAH_NORTH","OAH-03413",2019-08-03 12:00:00,"Forereef","Mid",21.665657,-158.053948,7.3,1,1,1,0,97,NA,0.1025,0.0248746859276655,0.225,2,1,0,0,0.052769466123089,0,0.261673840546466,0,9.51732094719271,0,1.76556308150428,0,0,0.189861605581589,0,0,11.7871889409481
"318",13325,"nSPC",2019,"MHI","Main Hawaiian Islands","Oahu","RAMP_BASIC","2019","OAH_NORTH","OAH-03407",2019-08-03 12:00:00,"Forereef","Mid",21.637676,-158.076754,17.35,2.5,8,0.5,6,83,NA,0.66875,0.415284154103325,1.3,2,1,0,0.261706652772831,1.78836729844458,0,0,0,1.22267985879439,0,1.74181890246294,0,0,0.195206208478547,0,0,5.20977892095329
"319",13326,"nSPC",2019,"MHI","Main Hawaiian Islands","Oahu","RAMP_BASIC","2019","OAH_NORTH","OAH-03432",2019-08-03 12:00:00,"Forereef","Shallow",21.604342,-158.108277,4.3,17,1.5,23,0.5,58,NA,0.446375,0.42448064094312,1.95,2,1,0,0,0.861811034388773,0.330421236487073,12.2262975420477,0.379557850334835,6.69846465602985,0,2.11965829931207,0,0,1.06458736739122,0,0,23.6807979859916
"320",13327,"nSPC",2019,"MHI","Main Hawaiian Islands","Oahu","RAMP_BASIC","2019","OAH_NORTH","OAH-03004",2019-08-03 12:00:00,"Forereef","Deep",21.610894,-158.112073,20.75,5,12.5,0,30,52.5,NA,0.14625,0.112936099175042,0.45,2,1,0,0,0.273020615797997,0,0,0,0.00393046482834942,0,1.39766493910605,0,0,0.0328785122222477,0,0,1.70749453195464
"321",13334,"nSPC",2019,"MHI","Main Hawaiian Islands","Oahu","RAMP_BASIC","2019","OAH_NE","OAH-02971",2019-08-04 12:00:00,"Forereef","Deep",21.487401,-157.782821,22.4,11,12.5,1.5,0.5,74.5,NA,0.25625,0.0845253145840772,0.275,2,1,0,0,0.318729770952762,0,1.00891171161249,0.0419543340689246,2.95725854191272,0.401490114442768,1.59454839874774,0.234928040477123,0,0.368093834107217,0,0,6.92591474632174
"322",13335,"nSPC",2019,"MHI","Main Hawaiian Islands","Oahu","RAMP_BASIC","2019","OAH_NE","OAH-02987",2019-08-04 12:00:00,"Forereef","Mid",21.488147,-157.805314,8.3,14,14,2,0.5,69.5,NA,0.10875,0.0447431183971292,0.3,2,1,0,0,0.141438387418009,0,0,0.031477268920354,0.0159366223030001,0,0.364812815376694,0.0120731479982651,0,0,0,0,0.565738242016322
"323",13336,"nSPC",2019,"MHI","Main Hawaiian Islands","Oahu","RAMP_BASIC","2019","OAH_NE","OAH-02963",2019-08-04 12:00:00,"Forereef","Mid",21.53458,-157.83458,8,1,15.5,3,1,79.5,NA,0.23,0.167215213830469,0.775,2,1,0,0,0.0372171277239291,0,0,0,0.00746552454243116,0,1.97901302166875,0,0,0.299588171918005,0,0,2.32328384585312
"324",13337,"nSPC",2019,"MHI","Main Hawaiian Islands","Oahu","RAMP_BASIC","2019","OAH_NE","OAH-02970",2019-08-04 12:00:00,"Forereef","Mid",21.570011,-157.843044,16.15,1.5,2,2,0.5,94,NA,0.14125,0.107243118397129,0.575,2,1,0,4.72386378447338,12.2623445206931,0.0786494794306421,1.28594786720567,0.50672528626426,9.45403736307782,5.87853509056183,4.99301749652263,7.47224269873804,2.91324566285139,0.15566232672429,0,2.02603378931811,51.7503053658612
"325",13338,"nSPC",2019,"MHI","Main Hawaiian Islands","Oahu","RAMP_BASIC","2019","OAH_NE","OAH-02975",2019-08-04 12:00:00,"Forereef","Shallow",21.591988,-157.88109,5.35,7.5,10,6,2,74.5,NA,0.17625,0.160824661447235,0.9,2,1,0,0,0.117792437349365,0,0,0,0.526955510230201,0,0.699140534641391,0,0,0.136508255722873,0,0,1.48039673794383
"326",13343,"nSPC",2019,"MHI","Main Hawaiian Islands","Oahu","RAMP_BASIC","2019","OAH_NE","OAH-02964",2019-08-04 12:00:00,"Forereef","Mid",21.471604,-157.780418,7.9,30,0.5,4,6.5,59,NA,0.1985,0.231687825821247,1.5,2,1,0,2.61137570420145,1.09651943507101,0,3.46150091427849,1.55812605743014,19.440752657806,0,1.52853402472132,0.555462026724714,0,0.35251249566083,0,0,30.6047833158939
"327",13344,"nSPC",2019,"MHI","Main Hawaiian Islands","Oahu","RAMP_BASIC","2019","OAH_NE","OAH-02960",2019-08-04 12:00:00,"Forereef","Mid",21.553817,-157.832057,10.15,2.5,12.5,3,0.5,81.5,NA,0.10625,0.0272431183971292,0.32,2,1,0,0,0.0510169314782541,0.0204346147065911,0,0.0102934306734148,0.00704328473463467,0,1.2435760423418,0,0,0.119791469326863,0,0,1.45215577326156
"328",13345,"nSPC",2019,"MHI","Main Hawaiian Islands","Oahu","RAMP_BASIC","2019","OAH_NE","OAH-02956",2019-08-04 12:00:00,"Forereef","Deep",21.599605,-157.877262,21.3,10,6.5,0,0,83.5,NA,0.14875,0.192870848721494,1.1,2,1,0,0,1.53883869705127,0,0,0.119323859908858,0.710058562863665,0,3.57684639564086,0,0,0.201756586834123,0,0,6.14682410229877
"329",13346,"nSPC",2019,"MHI","Main Hawaiian Islands","Oahu","RAMP_BASIC","2019","OAH_NE","OAH-02953",2019-08-04 12:00:00,"Forereef","Deep",21.671915,-157.91717,21.45,0.75,40,0.25,32.5,26.5,NA,0.1,0,0.19,2,1,0,0,0.327898530373553,0.578582819499531,0,0,0.0141978640640559,0,2.1249468674891,0,0,0,0,0,3.04562608142625
"330",13358,"nSPC",2019,"MHI","Main Hawaiian Islands","Oahu","RAMP_BASIC","2019","OAH_EAST","OAH-02921",2019-08-05 12:00:00,"Forereef","Mid",21.260833,-157.697477,17.7,7.75,1.5,5,5,80.75,NA,0.255,0.25831182706179,0.9,2,1,0,4.12005734507026,7.72384594386951,0.816341347836459,0,0.569800756231082,5.73614210524468,8.74178478052749,6.6496472785536,5.11482245052718,8.04278060199053,6.25469780285658,0,11.0252525668824,64.7951729795898
"331",13359,"nSPC",2019,"MHI","Main Hawaiian Islands","Oahu","RAMP_BASIC","2019","OAH_SOUTH","OAH-03444",2019-08-05 12:00:00,"Forereef","Deep",21.254815,-157.745744,21.3,3,30,0.5,44,22.5,NA,0.1475,0.117998756211209,0.45,2,1,0,0,0.45246176089132,0,0,0.0415041135640949,1.08141138675974,0,3.85066433682513,0,0,0.642252842823612,0,0,6.0682944408639
"332",13360,"nSPC",2019,"MHI","Main Hawaiian Islands","Oahu","RAMP_BASIC","2019","OAH_SOUTH","OAH-03490",2019-08-05 12:00:00,"Forereef","Shallow",21.274039,-157.7347,4.9,11.5,5,4.5,4,75,NA,0.38125,0.269986999501622,1.05,2,1,0,0,0.692135845939245,0,0,0.0920068910459558,3.48393769398244,5.19823186679807,1.78117769161824,1.50381480209455,0,0.147969109278215,0,0,12.8992739007567
"333",13361,"nSPC",2019,"MHI","Main Hawaiian Islands","Oahu","RAMP_BASIC","2019","OAH_SOUTH","OAH-02965",2019-08-05 12:00:00,"Forereef","Shallow",21.267782,-157.765801,5.3,3.5,2.5,11.5,13,69.5,NA,0.3175,0.242672202850289,0.7,2,1,0,0,0.0265495891320898,0,0,0.0240583026581916,0.591924152983366,0,0.907472843200054,0,0,0.164685895674225,0,0,1.71469078364793
"334",13376,"nSPC",2019,"MHI","Main Hawaiian Islands","Maui","RAMP_BASIC","2019","MAI_SE","MAI-02445",2019-08-06 12:00:00,"Forereef","Deep",20.641866,-156.091141,20.55,3,0,0.5,0,96.5,NA,0.2765,0.315313318092145,1.5,2,1,0,3.89415390177758,24.2317213669495,1.32466323810447,0,0.140994330926856,9.96444213785974,3.25230590265911,1.81632551993826,7.3677394072097,1.32814978263723,5.40801790891246,0,43.9165748659655,102.64508836294
"335",13377,"nSPC",2019,"MHI","Main Hawaiian Islands","Maui","RAMP_BASIC","2019","MAI_SE","MAI-02843",2019-08-06 12:00:00,"Forereef","Mid",20.623966,-156.178231,9.1,20,1.5,7.5,0.5,70.5,NA,0.31375,0.234948115068156,1.35,2,1,0,0,11.3389859207489,1.82489623295767,0.673938239545075,0.957821585594594,3.63520498964355,0.825394985749833,2.13832085713672,0.323903959805641,0,0.260216386149165,0,0,21.9786831573311
"336",13378,"nSPC",2019,"MHI","Main Hawaiian Islands","Maui","RAMP_BASIC","2019","MAI_SE","MAI-02822",2019-08-06 12:00:00,"Forereef","Deep",20.596882,-156.262218,20.4,40,1.5,1,5,52.5,NA,0.2845,0.190261591815199,0.975,2,1,0,0,173.040087933574,0.253655681861786,1.34149593650875,0.682317875220233,2.71813023197016,1.15345933149809,1.60831345816609,0,6.48786590138417,0.0205288655929466,0,0,187.305855215776
"337",13379,"nSPC",2019,"MHI","Main Hawaiian Islands","Maui","RAMP_BASIC","2019","MAI_SE","MAI-02821",2019-08-06 12:00:00,"Forereef","Mid",20.581797,-156.325305,11.15,10.5,1,4,0.5,84,NA,0.4125,0.341545938567259,2,2,1,0.522164025559522,2.87678803868058,1.91276516657836,0.578582819499531,0.814282727993622,0.393406135426835,15.1897017686869,0.690217876139193,2.53432908028362,0,0.690574571315279,0.953367818043164,0,0,27.1561800282066
"338",13380,"nSPC",2019,"MHI","Main Hawaiian Islands","Maui","RAMP_BASIC","2019","MAI_SE","MAI-02820",2019-08-06 12:00:00,"Forereef","Deep",20.627188,-156.115998,21.35,12.5,1,1.5,35,50,NA,0.9625,1.11168230515181,4.5,2,1,2.13529911089355,0,8.63205542328021,0,3.64814929390491,0.829902137093517,21.891463464721,19.4283603582347,4.62583273205318,7.14945510815724,5.96975400592909,4.26485845791944,0,0,78.5751300921869
"339",13381,"nSPC",2019,"MHI","Main Hawaiian Islands","Maui","RAMP_BASIC","2019","MAI_SE","MAI-02834",2019-08-06 12:00:00,"Forereef","Mid",20.624016,-156.155274,10.2,8.5,0.5,0.5,17.5,73,NA,0.35875,0.299522934299738,1,2,1,3.04784846693656,2.43726812058251,1.70233279435826,0,2.15236109801493,0.655931141241877,7.20025392871017,4.27431972969271,2.65484508064721,3.6816375113039,1.37897388360391,1.3305550674113,0,0,30.5163268225033
"340",13382,"nSPC",2019,"MHI","Main Hawaiian Islands","Maui","RAMP_BASIC","2019","MAI_SE","MAI-02828",2019-08-06 12:00:00,"Forereef","Mid",20.619229,-156.162603,9.55,11.5,0.5,6.5,1,80.5,NA,0.82125,0.59458355787004,3.1,2,1,0.203773500871231,0,0.919291071238797,5.94293520177916,1.49907341907907,0.4176983360843,9.08478964636275,1.89855889061681,4.04860299195879,0.426715845172951,8.53940379673061,8.77886669158963,0,0,41.7597093914841
"341",13383,"nSPC",2019,"MHI","Main Hawaiian Islands","Maui","RAMP_BASIC","2019","MAI_SE","MAI-02840",2019-08-06 12:00:00,"Forereef","Shallow",20.590436,-156.282806,5.2,11,0,19,0,70,NA,0.695,0.510801924265927,2.25,2,1,0,0,1.49283782117382,0,3.22485031859066,0.834972830051134,14.8675871993731,2.00536031502683,3.30877653311693,3.89544304425317,4.7659830110763,0.0645311754326307,0,0,34.4603422480946
"342",13384,"nSPC",2019,"MHI","Main Hawaiian Islands","Maui","RAMP_BASIC","2019","MAI_SE","MAI-02450",2019-08-06 12:00:00,"Forereef","Mid",20.582226,-156.311572,9.25,9.5,0.5,8.5,6,75.5,NA,0.60625,0.29805701088827,1.2,2,1,3.89400791750897,0,0.640534505126971,0,1.09837138229484,0.471528026041758,8.67888428609841,0,1.00539749434353,0.360525666417446,0,1.64247901270836,0,0,17.7917282905403
"343",13432,"nSPC",2019,"MHI","Main Hawaiian Islands","Oahu","RAMP_BASIC","2019","OAH_NE","OAH-02983",2019-10-30 12:00:00,"Forereef","Shallow",21.473697,-157.787669,5.5,2.5,3.5,5,2,87,NA,0.2115,0.213458886900616,1.25,2,1,0,0,0.565167380585768,0,0.0908741919043261,0.380902189186368,1.62938913266706,0,0.847435141463278,0.0190434675455915,1.54036406945212,0,0,0,5.07317557280451
"344",13433,"nSPC",2019,"MHI","Main Hawaiian Islands","Oahu","RAMP_BASIC","2019","OAH_NE","OAH-02986",2019-10-30 12:00:00,"Forereef","Shallow",21.463604,-157.773609,4.7,5,1,1.5,5.5,87,NA,0.43375,0.261289304289743,0.995,2,1,0.154760224546678,0,0.268962229002205,0.684312633118956,0,1.33988957637385,8.64762311168296,0,0.398064883760349,0.21380553294927,0,0.83992726756544,0,0,12.5473454589997
"345",13434,"nSPC",2019,"MHI","Main Hawaiian Islands","Oahu","RAMP_BASIC","2019","OAH_EAST","OAH-02911",2019-10-31 12:00:00,"Forereef","Shallow",21.286296,-157.649375,23,4.5,2,7.5,21,65,NA,0.4805,0.465584544842435,1.8,2,1,0,0,0.842119507041689,0.121434390529515,0.311942012750788,0.0133630963520719,1.81539055654724,2.69852357548602,4.09618323612563,0.825458749611096,0,0.258814825438469,0,0,10.9832299498825
"346",13435,"nSPC",2019,"MHI","Main Hawaiian Islands","Oahu","RAMP_BASIC","2019","OAH_EAST","OAH-02930",2019-10-31 12:00:00,"Forereef","Mid",21.329622,-157.661224,6.8,16.5,1,1.5,4.5,76.5,NA,0.5725,0.447038965633487,1.65,2,1,0,0,3.68031308251339,0.224057738230737,7.09782820043372,0.289337826215726,8.20373522528726,1.69319515556545,3.80815644571993,0,0.832483521511339,1.36345910130361,0,0,27.1925662967812
"347",13436,"nSPC",2019,"MHI","Main Hawaiian Islands","Oahu","RAMP_BASIC","2019","OAH_EAST","OAH-02941",2019-10-31 12:00:00,"Forereef","Deep",21.296764,-157.653487,4.25,2.5,0.5,6.5,2.5,88,NA,0.71,0.450191019105017,1.65,2,1,0,0,2.9651375648281,0.115787356254279,13.6311625702466,0.223531678154915,14.6451010721663,4.65943039517358,4.97022879927683,1.62899735244635,0.0962727543407572,1.98226319986929,0,0,44.9179127427571
"348",13437,"nSPC",2019,"MHI","Main Hawaiian Islands","Oahu","RAMP_BASIC","2019","OAH_EAST","OAH-02914",2019-10-31 12:00:00,"Forereef","Deep",21.395909,-157.688243,24.75,6,0.5,0.5,1,92,NA,0.11875,0.0647431183971292,0.325,2,1,0,1.6480229380281,0.884980598213312,0.0622990679213183,0.53101557593969,0.810844428453676,6.2434820045688,0,2.13238405588665,0.0109228259999606,0.853754083137021,0.150451639757862,0,0.519544123103462,13.8477013410099
"349",13438,"nSPC",2019,"MHI","Main Hawaiian Islands","Oahu","RAMP_BASIC","2019","OAH_EAST","OAH-02925",2019-10-31 12:00:00,"Forereef","Mid",21.367663,-157.686386,8.5,5,1.5,2,1,90.5,NA,0.17525,0.158051297639083,1.05,2,1,0,0,0.189625992780484,0.0310176353076178,0.427564094076631,0.203169595072297,3.57297634819314,0,0.660065151178563,0,0.36136947706839,0.185563628902429,0,0,5.63135192257955
"350",13439,"nSPC",2019,"MHI","Main Hawaiian Islands","Oahu","RAMP_BASIC","2019","OAH_EAST","OAH-02946",2019-10-31 12:00:00,"Forereef","Shallow",21.324718,-157.668502,5.65,3.5,0.5,1,2.5,92.5,NA,0.42375,0.338431938293106,1.49,2,1,0,0,0.0858028783983704,0.0839162577047264,0.368529410826287,1.57220669245198,4.29877243103072,0,0.377689436701212,0.178850774392274,0.734847163315798,0.056866273373325,0,0,7.75748131819469
"351",3121,"nSPC",2010,"MHI","Main Hawaiian Islands","Hawaii","RAMP_BASIC","2010-12","HAW_HAMAKUA","HAW-00457",2010-10-08 00:00:00,"Forereef","Deep",20.20014013,-155.70913405,21.75,7.5,0,11.25,7.5,73.75,2.25,NA,NA,NA,4,2,0,0,7.33950694477272,0.359107270036539,0.130836920273233,0.570597217720177,5.33187093092944,11.528161369712,2.75949823114517,1.56947253241381,0.970785420000172,0.496420399717764,0,3.25075876010958,34.3070159968306
"352",3122,"nSPC",2010,"MHI","Main Hawaiian Islands","Hawaii","RAMP_BASIC","2010-12","HAW_HAMAKUA","HAW-00150",2010-10-08 00:00:00,"Forereef","Mid",20.23244122,-155.75121045,10.25,8.75,1.75,4,7,78.5,2.25,NA,NA,NA,4,2,0,0,2.22051291354721,0,2.05865281463692,0.0194481175912582,5.15868085607664,0,1.45384646371001,1.00973241592603,0.978861733871539,0.669542776102162,0,0,13.5692780914618
"353",3123,"nSPC",2010,"MHI","Main Hawaiian Islands","Hawaii","RAMP_BASIC","2010-12","HAW_HAMAKUA","HAW-00146",2010-10-08 00:00:00,"Forereef","Deep",20.23945042,-155.75131615,22,5,0,2.75,16.25,76,1.75,NA,NA,NA,4,2,0,0,6.20056888780815,0,0.380539461660544,0.312539977908579,8.80370953998318,0,3.25270539552596,4.50046927788889,0,0.15092557150109,0,0,23.6014581122764
"354",3124,"nSPC",2010,"MHI","Main Hawaiian Islands","Hawaii","RAMP_BASIC","2010-12","HAW_HAMAKUA","HAW-00167",2010-10-08 00:00:00,"Forereef","Shallow",20.26778779,-155.85538795,6,10,0,2,16.25,71.75,1.75,NA,NA,NA,4,2,0,0,0.135564072499984,0.00631113770391906,1.0687776221393,0.585048799819199,2.12267176162691,0,1.35107681429539,1.50007332090838,0,0.0780725024040707,0,0,6.84759603139715
"355",3129,"nSPC",2010,"MHI","Main Hawaiian Islands","Hawaii","RAMP_BASIC","2010-12","HAW_HAMAKUA","HAW-00178",2010-10-09 00:00:00,"Forereef","Mid",19.98708649,-155.23225481,13.5,12.5,0,6.25,10,71.25,4.25,NA,NA,NA,4,2,0.533824777723388,0,5.04496642144685,0,13.6881090134983,0.660287220305247,13.9722392001981,1.49769940203994,1.71012596480104,2.63837058756858,2.29457727507023,0.143558815727577,0,0,42.1837586783792
"356",3130,"nSPC",2010,"MHI","Main Hawaiian Islands","Hawaii","RAMP_BASIC","2010-12","HAW_HAMAKUA","HAW-00354",2010-10-09 00:00:00,"Forereef","Mid",20.03393152,-155.3185486,16,20,0,2.5,5,72.5,4,NA,NA,NA,4,2,0.401070456591576,1.12069656014275,1.603151116781,0,1.1830080716544,0.456491595600997,11.2455368535012,1.43600362075422,3.58752616499181,0,2.70982512482162,0.329963706265691,0,0,24.0732732711053
"357",3131,"nSPC",2010,"MHI","Main Hawaiian Islands","Hawaii","RAMP_BASIC","2010-12","HAW_HAMAKUA","HAW-00525",2010-10-09 00:00:00,"Forereef","Deep",20.06635465,-155.38240068,24,20,2.5,5,2.5,70,2.5,NA,NA,NA,2,1,0,0,15.2319235146734,0.0622990679213183,0.192355816114483,0.358222584828211,14.5403807559074,1.47461465706991,3.88251944580484,1.50524257686471,6.09341633671478,2.82986066882032,0,0,46.1708354247193
"358",3132,"nSPC",2010,"MHI","Main Hawaiian Islands","Hawaii","RAMP_BASIC","2010-12","HAW_HAMAKUA","HAW-00315",2010-10-09 00:00:00,"Forereef","Deep",19.98493443,-155.22681403,24.5,4.5,2,4.25,22.5,66.75,2.5,NA,NA,NA,4,2,0,2.55191555462962,11.87289411294,0.255861142634456,2.05068032789826,0.00972405879562911,27.8147997165896,2.43318621812303,3.66084813638241,4.26741032891128,0,0.188752386606688,0,0,55.1060719835109
"359",3133,"nSPC",2010,"MHI","Main Hawaiian Islands","Hawaii","RAMP_BASIC","2010-12","HAW_HAMAKUA","HAW-00194",2010-10-09 00:00:00,"Forereef","Mid",20.02240791,-155.29146633,11,26.25,1.5,5.5,13.75,53,3,NA,NA,NA,4,2,0.158170304510633,0,2.43587097264004,0.0311495339606592,1.59110544054131,0.183002970524483,7.52234546739923,0,2.06655162030453,3.69339143737765,0,1.16944505704835,0,0,18.8510328043069
"360",3134,"nSPC",2010,"MHI","Main Hawaiian Islands","Hawaii","RAMP_BASIC","2010-12","HAW_HAMAKUA","HAW-00323",2010-10-09 00:00:00,"Forereef","Mid",20.04969385,-155.3492215,12,31.25,0.5,3,4,61.25,3.25,NA,NA,NA,4,2,1.45003309965346,0,2.22940441606217,0.001777336436582,4.29911780792885,0.235402630238721,3.70963466361764,0.359167970498281,1.64286017769012,0,1.72760480897761,1.53852607743376,0,0,17.1935289885372
"361",3135,"nSPC",2010,"MHI","Main Hawaiian Islands","Hawaii","RAMP_BASIC","2010-12","HAW_HAMAKUA","HAW-00198",2010-10-09 00:00:00,"Forereef","Shallow",20.05500748,-155.36388949,4.5,4,0.25,7.75,1.25,86.75,3,NA,NA,NA,4,2,0.326085135670307,0,1.68414924554277,0.0707226804376531,6.32397291084965,0.0500643060672648,3.45815612186623,0.151256290951014,1.38970004916992,4.91338605543297,0.12923459646272,0.0972489152457192,0,0,18.5939763076962
"362",3136,"nSPC",2010,"MHI","Main Hawaiian Islands","Hawaii","RAMP_BASIC","2010-12","HAW_PUNA","HAW-00190",2010-10-10 00:00:00,"Forereef","Mid",19.75809826,-155.08741301,11.5,10,35,8.75,16.25,30,1,NA,NA,NA,4,2,0,0,0.168410588356291,0,0,0,1.05579788783504,0,2.17013047237775,0,0,0,0,0,3.39433894856909
"363",3137,"nSPC",2010,"MHI","Main Hawaiian Islands","Hawaii","RAMP_BASIC","2010-12","HAW_PUNA","HAW-00272",2010-10-10 00:00:00,"Forereef","Deep",19.74435185,-155.02730579,21,27.5,2.5,7.5,22.5,40,2,NA,NA,NA,2,1,0,0,1.31955421570301,0,0,0.286620931061648,4.63470055250344,0,4.06940893199559,5.36542201544002,1.77709787672099,0,0,0,17.4528045234247
"364",3138,"nSPC",2010,"MHI","Main Hawaiian Islands","Hawaii","RAMP_BASIC","2010-12","HAW_PUNA","HAW-00302",2010-10-10 00:00:00,"Forereef","Mid",19.74751619,-155.06883913,10,21.25,4.25,7,12.5,55,2,NA,NA,NA,4,2,0,0,1.11056171133123,0,0.444679287072468,0.575972426678848,16.9444780057036,0.118668197336032,0.713631093534547,0,1.18306460190921,0.150524076631317,0,0,21.2415794001973
"365",3139,"nSPC",2010,"MHI","Main Hawaiian Islands","Hawaii","RAMP_BASIC","2010-12","HAW_PUNA","HAW-00177",2010-10-10 00:00:00,"Forereef","Deep",19.65415243,-154.97109096,22,57.5,1.5,8.75,13.75,18.5,2,NA,NA,NA,4,2,0,0,2.08577663440596,0.0493138054087843,2.72493467854496,0.327591390678412,8.02629713139432,2.04509041208811,0.57020959187821,4.73413077418269,1.72859871998188,0.00490692373434879,0,1.00864379991261,23.3054938622103
"366",3140,"nSPC",2010,"MHI","Main Hawaiian Islands","Hawaii","RAMP_BASIC","2010-12","HAW_PUNA","HAW-00136",2010-10-10 00:00:00,"Forereef","Mid",19.66447676,-154.97697875,12,8.75,2,9.5,4.25,75.5,2,NA,NA,NA,4,2,0,0,0.859139658638622,0,0.0125058561448137,0.0209771670344623,3.21752085853621,0.374491902051569,1.9077023984303,1.85494956073948,0,0.163743057817082,0,0,8.41103045939253
"367",3141,"nSPC",2010,"MHI","Main Hawaiian Islands","Hawaii","RAMP_BASIC","2010-12","HAW_PUNA","HAW-00203",2010-10-10 00:00:00,"Forereef","Mid",19.74035217,-155.03561134,13,23.75,2,2,10,62.25,2.25,NA,NA,NA,4,2,0,0,1.08006886747738,0.23060031960665,0,0.254874702330446,3.783037985903,0.762736261076669,1.29826512031178,0,0,0.627244485186515,0,0,8.03682774189244
"368",3142,"nSPC",2010,"MHI","Main Hawaiian Islands","Hawaii","RAMP_BASIC","2010-12","HAW_PUNA","HAW-00358",2010-10-10 00:00:00,"Forereef","Deep",19.75570179,-155.07294442,24,4,0.5,3,8,84.5,1.5,NA,NA,NA,2,1,0,0,1.20188113283356,0,0,0,4.06107753735248,0,0.442716653757417,0,0.327784231401438,0.0395365698580578,0,0,6.07299612520294
"369",3146,"nSPC",2010,"MHI","Main Hawaiian Islands","Hawaii","RAMP_BASIC","2010-12","HAW_KONA","HAW-00335",2010-10-11 00:00:00,"Forereef","Shallow",19.00717646,-155.79555265,3.5,48.75,0,5,5,41.25,2.5,NA,NA,NA,4,2,0.185969885936686,0,0.488015694779751,0.168479206254194,5.29843630229721,0.744809058459211,9.35964359795183,0,0.989726418139115,0,0.806895601041902,0.219033701228064,0,0,18.261009466088
"370",3147,"nSPC",2010,"MHI","Main Hawaiian Islands","Hawaii","RAMP_BASIC","2010-12","HAW_KONA","HAW-00246",2010-10-11 00:00:00,"Forereef","Mid",19.01212153,-155.8204122,13,70,0,10,12.5,7.5,5,NA,NA,NA,2,1,0,0,2.91139020324328,0.345946001647088,4.27511048855721,0.318076115840999,6.65942917181272,2.33145691366869,2.50774283527676,4.72004448114866,17.4710840256525,0.0796991366580001,0,0,41.6199793735059
"371",3148,"nSPC",2010,"MHI","Main Hawaiian Islands","Hawaii","RAMP_BASIC","2010-12","HAW_KONA","HAW-00447",2010-10-11 00:00:00,"Forereef","Shallow",19.03992992,-155.8815182,6,28.75,0,11.25,2.5,57.5,4,NA,NA,NA,4,2,0,0,2.50838583292063,0.0419581288523632,3.83330776582158,0.502600496730929,16.0399061682331,1.00324122475733,1.11352770427314,1.06664573488455,0.585511959883509,0.0907021898614804,0,0.439674112854171,27.2254613190728
